year,artist,genre,type,debut_year
2020,Jr.EXILE,J-POP,グループ,2023
2020,KAT-TUN,J-POP[1],男性グループ,2001
2020,KinKi Kids,音楽,男性グループ,2022
2020,King & Prince,音楽エンターテインメント,男性グループ,2021
2020,King Gnu,音楽,バンド,2018
2020,Kis-My-Ft2,音楽,男性グループ,2022
2020,LiSA,音楽,女性ソロ,2016
2020,Little Glee Monster,音楽,グループ,2013
2020,MISIA,R&B[1]J-POP[1]ソウル[1]ジャズ,女性ソロ,1998
2020,Mr.Children,音楽,バンド,2013
2020,NEWS,不明,不明,
2020,NiziU,音楽エンターテインメント,グループ,2020
2020,Official髭男dism,音楽,バンド,2012
2020,Perfume,音楽,女性グループ,2006
2020,SEKAI NO OWARI,音楽,男女混合バンド,2019
2020,Sexy Zone,J-POP,男性グループ,2011
2020,SixTONES,音楽エンターテインメント,男性グループ,2019
2020,Snow Man,音楽エンターテインメント,男性グループ,2019
2020,Superfly,J-POP[1]ロック[2],不明,2003
2020,THE RAMPAGE,J-POP、hip hop,不明,
2020,TOMORROW X TOGETHER,音楽,グループ,2018
2020,Toshl,J-POPヴィジュアル系ロックヘヴィメタルパワーメタル,バンド,1989
2020,Uru,音楽,女性ソロ,2013
2020,V6,不明,不明,
2020,YOASOBI,音楽,不明,2019
2020,YOSHIKI,ヴィジュアル系ハードロックヘヴィメタルパワーメタルハードコアトリップ・ホップポップクラシック,バンド,1982
2020,aiko,音楽,不明,2013
2020,milet,音楽,不明,2019
2020,,,,
2020,あいみょん,音楽,不明,2014
2020,いきものがかり,ポップ・ロック[1][2]J-POP[3],グループ,1999
2020,さだまさし,ニューミュージック[3]フォーク[4],不明,1973
2020,ゆず,不明,不明,
2020,コブクロ,音楽,不明,2014
2020,ゴールデンボンバー,ロック/バンド,バンド,
2020,ジェジュン,K-POPJ-POP,男性ソロ,2003
2020,ジャニーズWEST,音楽エンターテインメント,男性グループ,2022
2020,ナオト・インティライミ,音楽,不明,2010
2020,ビリー・アイリッシュ,音楽,不明,2013
2020,マカロニえんぴつ,ロック[1]ハードロック[2]サイケデリック[2]ギター・ポップ[2]ソウル[2]R&B[2],バンド,2012
2020,三代目 J SOUL BROTHERS,J-POP[1]EDM[2],グループ,2010
2020,三代目 J SOUL BROTHERS from EXILE TRIBE,J-POP[1]EDM[2],グループ,2010
2020,三山ひろし,演歌,不明,2009
2020,三浦大知,音楽ゲーム実況,不明,2012
2020,乃木坂46,J-POP,女性グループ,2011
2020,久保田利伸,J-POP[1]R&B[1][2]ソウル[1][2]ファンク[2]ヒップホップ[2],不明,1985
2020,五木ひろし,演歌歌謡曲,不明,1964
2020,坂本冬美,演歌・歌謡曲・J-POP,不明,1987
2020,天童よしみ,演歌・歌謡曲アニメソング,不明,1970
2020,宮本浩次,不明,不明,
2020,家入レオ,ポップス[2]ロック[2],女性ソロ,2012
2020,小沢健二,J-POP[2]ポップス[3]ジャズ[3]ソウル[3]R&B[3]アンビエント[3]渋谷系[2],不明,1989
2020,山内惠介,演歌,不明,2001
2020,嵐,不明,不明,
2020,広瀬香美,J-POP[2],不明,1992
2020,日向坂46,J-POP,女性グループ,2015
2020,星野源,音楽,バンド,2015
2020,東京スカパラダイスオーケストラ feat.川上洋平,不明,不明,
2020,東京事変,ロック[1]ポップス[1],バンド,2003
2020,松任谷由実,音楽,不明,2012
2020,松田聖子,歌謡曲[2]ポップ[3]J-POP[3]ジャズ[3],不明,1979
2020,柴咲コウ,映画・テレビドラマ,不明,1998
2020,森七菜,テレビドラマ、映画、舞台、CM,不明,2016
2020,櫻坂46,J-POP,女性グループ,2015
2020,水森かおり,演歌,不明,1995
2020,氷川きよし,演歌[7][8]J-POP[7][8]ロック[8],不明,2000
2020,池田エライザ,テレビドラマ・映画・CM・舞台・J-POP,不明,2009
2020,清塚信也,クラシックサウンドトラック,不明,1998
2020,玉置浩二,ロックフォークロックカントリー,バンド,1973
2020,瑛人,ポップス,不明,2019
2020,石丸幹二,舞台・テレビドラマ・映画,不明,1990
2020,石川さゆり,演歌・歌謡曲・J-POP,不明,1973
2020,福山雅治,音楽ラジオ,不明,2014
2020,純烈,ムード歌謡[1],グループ,2007
2020,絢香,J-POP[2],女性ソロ,2006
2020,郷ひろみ,ポップス[2]R&B[3]ソウル[3]ディスコ[3]ラテン[3],男性ソロ,1971
2020,鈴木雅之,不明,不明,
2020,関ジャニ∞,ロック[1]ポップ・ロック[2]J-POP[2]演歌[2],男性グループ,2002
2020,高嶋ちさ子,クラシック、バラエティ番組,不明,1995
2020,［Alexandros］,音楽,バンド,2014
2021,A.B.C-Z,音楽エンターテインメント,男性グループ,2024
2021,AI,不明,不明,
2021,AKB48,J-POP,女性グループ,2005
2021,Awesome City Club,音楽,バンド,2020
2021,Awesome City Club × 宮本笑里,不明,不明,
2021,BE:FIRST,不明,不明,
2021,BLOOM VASE,ヒップホップ,不明,2019
2021,BUMP OF CHICKEN,音楽,バンド,2010
2021,BiSH,音楽,バンド,2019
2021,Creepy Nuts,音楽,グループ,2014
2021,DA PUMP,J-POP[1]ダンス・ポップ[1]ヒップホップ[1],グループ,1996
2021,DISH//,音楽,バンド,2013
2021,Def Tech,Jawaiian Reggae,不明,2001
2021,EXILE,J-POP[1]ダンス・ポップ[1]R&B[1]ヒップホップ[2],グループ,2001
2021,EXILE×三代目 J SOUL BROTHERS,不明,不明,
2021,EXIT,不明,不明,
2021,GENERATIONS,J-POP,不明,
2021,GENERATIONS from EXILE TRIBE,J-POP[1],グループ,2011
2021,Hey! Say! JUMP,音楽,男性グループ,2022
2021,J-FRIENDS,J-POP,不明,1997
2021,JUJU,音楽,不明,2012
2021,Jr.EXILE（GENERATIONS、THE RAMPAGE、FANTASTICS、BALLISTIK BOYZ）,不明,不明,
2021,KAT-TUN,J-POP[1],男性グループ,2001
2021,KinKi Kids,音楽,男性グループ,2022
2021,King & Prince,音楽エンターテインメント,男性グループ,2021
2021,King Gnu,音楽,バンド,2018
2021,Kis-My-Ft2,音楽,男性グループ,2022
2021,L'Arc〜en〜Ciel,音楽,バンド,2019
2021,LiSA,音楽,女性ソロ,2016
2021,Little Glee Monster,音楽,グループ,2013
2021,MISIA,R&B[1]J-POP[1]ソウル[1]ジャズ,女性ソロ,1998
2021,Mr.Children,音楽,バンド,2013
2021,NEWS,不明,不明,
2021,NiziU,音楽エンターテインメント,グループ,2020
2021,ORANGE RANGE,ミクスチャー・ロック[1]ポップ・ロック[2]ヒップホップ[2]J-POP[3],バンド,2001
2021,Perfume,音楽,女性グループ,2006
2021,SEKAI NO OWARI,音楽,男女混合バンド,2019
2021,SMAP,J-POP[1][2]ハウス[3]ニュー・ジャック・スウィング[3],男性グループ,1988
2021,Sexy Zone,J-POP,男性グループ,2011
2021,SexyZone × モーニング娘。,不明,不明,
2021,SixTONES,音楽エンターテインメント,男性グループ,2019
2021,Snow Man,音楽エンターテインメント,男性グループ,2019
2021,THE RAMPAGE,J-POP、hip hop,不明,
2021,TOKIO,パワー・ポップ[1]ロック[2],男性グループ,1990
2021,TOMORROW X TOGETHER,音楽,グループ,2018
2021,TWICE,J-POP,グループ,2007
2021,Toshl,J-POPヴィジュアル系ロックヘヴィメタルパワーメタル,バンド,1989
2021,UVERworld,音楽,バンド,2012
2021,V6,不明,不明,
2021,YOASOBI,音楽,不明,2019
2021,YOASOBI with ミドリーズ,不明,不明,
2021,aiko,音楽,不明,2013
2021,milet,音楽,不明,2019
2021,millennium parade × Belle,不明,不明,
2021,あいみょん,音楽,不明,2014
2021,いきものがかり,ポップ・ロック[1][2]J-POP[3],グループ,1999
2021,さだまさし,ニューミュージック[3]フォーク[4],不明,1973
2021,なにわ男子,J-POP,男性グループ,2018
2021,ひらめ,不明,不明,
2021,まふまふ,J-POPアニメソングゲームミュージックボーカロイド,男性ソロ,2010
2021,ゆず,不明,不明,
2021,ケツメイシ,音楽,グループ,2018
2021,ゴスペラーズ,音楽,グループ,2012
2021,ゴスペラーズ×Little Glee Monster,不明,不明,
2021,ジェジュン,K-POPJ-POP,男性ソロ,2003
2021,ジャニーズWEST,音楽エンターテインメント,男性グループ,2022
2021,スガシカオ,音楽,不明,2019
2021,ポルノグラフィティ,音楽,バンド,2012
2021,マカロニえんぴつ,ロック[1]ハードロック[2]サイケデリック[2]ギター・ポップ[2]ソウル[2]R&B[2],バンド,2012
2021,三代目 J SOUL BROTHERS,J-POP[1]EDM[2],グループ,2010
2021,三代目 J SOUL BROTHERS from EXILE TRIBE,J-POP[1]EDM[2],グループ,2010
2021,三山ひろし,演歌,不明,2009
2021,三浦大知,音楽ゲーム実況,不明,2012
2021,上白石萌音,映画・舞台・テレビドラマ・CM,不明,2011
2021,中丸雄一,バラエティ番組・情報番組・テレビドラマ・映画・CM,男性グループ,1998
2021,中島美嘉,音楽,不明,2011
2021,乃木坂46,J-POP,女性グループ,2011
2021,優里,音楽エンターテインメント,男性ソロ,2020
2021,坂本冬美,演歌・歌謡曲・J-POP,不明,1987
2021,大塚愛,J-POP[1]ポップ・ロック[1],バンド,2003
2021,天童よしみ,演歌・歌謡曲アニメソング,不明,1970
2021,宮本浩次,不明,不明,
2021,小沢健二,J-POP[2]ポップス[3]ジャズ[3]ソウル[3]R&B[3]アンビエント[3]渋谷系[2],不明,1989
2021,山内惠介,演歌,不明,2001
2021,山田裕貴×葵わかな,不明,不明,
2021,嵐,不明,不明,
2021,嵐 × 乃木坂46,不明,不明,
2021,川崎鷹也,J-POP,不明,
2021,布袋寅泰,ロック[1][2],不明,1981
2021,平井大,J-POPサーフ・ミュージック,不明,2008
2021,日向坂46,J-POP,女性グループ,2015
2021,星野源,音楽,バンド,2015
2021,村方乃々佳,童謡J-POP,不明,2018
2021,東京事変,ロック[1]ポップス[1],バンド,2003
2021,東京都交響楽団,クラシック音楽,不明,1965
2021,松平健,映画・テレビドラマ・CM,不明,1970
2021,桑田佳祐,音楽,バンド,2012
2021,森高千里,ニューミュージックJ-POPロック,バンド,1987
2021,櫻井翔,テレビドラマ・映画・報道番組・スポーツ番組・CM・舞台,男性グループ,1995
2021,櫻坂46,J-POP,女性グループ,2015
2021,水森かおり,演歌,不明,1995
2021,氷川きよし,演歌[7][8]J-POP[7][8]ロック[8],不明,2000
2021,浜崎あゆみ,J-POP[1]ロック[1]ダンス[1]エレクトロニカ[1],女性ソロ,1993
2021,清水美依紗,J-POP,不明,2016
2021,石丸幹二×長屋晴子（緑黄色社会）,不明,不明,
2021,石川さゆり,演歌・歌謡曲・J-POP,不明,1973
2021,福山雅治,音楽ラジオ,不明,2014
2021,純烈,ムード歌謡[1],グループ,2007
2021,細川たかし,民謡・演歌・歌謡曲,不明,1975
2021,緑黄色社会,ポップ・ロック[1][2][3][4]J-POP[5][6],男女混合バンド,2012
2021,薬師丸ひろ子,映画テレビドラマ舞台,不明,1978
2021,藤井風,音楽,不明,2008
2021,西野カナ,音楽,女性ソロ,2012
2021,郷ひろみ,ポップス[2]R&B[3]ソウル[3]ディスコ[3]ラテン[3],男性ソロ,1971
2021,鈴木雅之,不明,不明,
2021,関ジャニ∞,ロック[1]ポップ・ロック[2]J-POP[2]演歌[2],男性グループ,2002
2021,高橋洋子,不明,不明,
2022,&TEAM,音楽エンターテインメント,グループ,2022
2022,10-FEET,音楽,バンド,2019
2022,A.B.C-Z,音楽エンターテインメント,男性グループ,2024
2022,AKB48,J-POP,女性グループ,2005
2022,Ado,音楽,不明,2018
2022,Aimer,音楽,女性ソロ,2013
2022,BE:FIRST,不明,不明,
2022,BiSH,音楽,バンド,2019
2022,DA PUMP,J-POP[1]ダンス・ポップ[1]ヒップホップ[1],グループ,1996
2022,DISH//,音楽,バンド,2013
2022,Da-iCE,音楽,グループ,2020
2022,ELEVENPLAY,ダンス,グループ,2010
2022,FANTASTICS,ロック/バンド,バンド,1985
2022,FANTASTICS from EXILE TRIBE,J-POP,グループ,2016
2022,GENERATIONS,J-POP,不明,
2022,Gaho × THE BEAT GARDEN,不明,不明,
2022,Hey! Say! JUMP,音楽,男性グループ,2022
2022,Hoodie fam,不明,不明,
2022,IVE,アイドル,女性グループ,
2022,JO1,音楽エンターテインメント,グループ,2019
2022,KARA,K-POP[1],女性ソロ,2007
2022,KAT-TUN,J-POP[1],男性グループ,2001
2022,KinKi Kids,音楽,男性グループ,2022
2022,King & Prince,音楽エンターテインメント,男性グループ,2021
2022,King Gnu,音楽,バンド,2018
2022,Kis-My-Ft2,音楽,男性グループ,2022
2022,LE SSERAFIM,K-POP,グループ,2022
2022,Little Glee Monster,音楽,グループ,2013
2022,MISIA,R&B[1]J-POP[1]ソウル[1]ジャズ,女性ソロ,1998
2022,MIYAVI,ロックミクスチャー・ロックオルタナティブ・ロックデジタルロック[2],不明,1999
2022,Mirage Collective,R&Bソウル,不明,2022
2022,Mrs. GREEN APPLE,音楽,バンド,2013
2022,NEWS,不明,不明,
2022,NiziU,音楽エンターテインメント,グループ,2020
2022,O-Zone,ユーロダンス[1],グループ,1999
2022,Official髭男dism,音楽,バンド,2012
2022,Original Love & Ovall,不明,不明,
2022,PUFFY,オルタナティヴ・ロック[1]インディー・ロック[1]渋谷系[1]J-POP[1],不明,1995
2022,Perfume,音楽,女性グループ,2006
2022,SEKAI NO OWARI,音楽,男女混合バンド,2019
2022,SEVENTEEN,不明,不明,
2022,STU48,J-POP,女性グループ,2017
2022,Saucy Dog,音楽,バンド,2013
2022,Sexy Zone,J-POP,男性グループ,2011
2022,SixTONES,音楽エンターテインメント,男性グループ,2019
2022,Snow Man,音楽エンターテインメント,男性グループ,2019
2022,Stray Kids,音楽,グループ,2017
2022,Superfly,J-POP[1]ロック[2],不明,2003
2022,THE LAST ROCKSTARS,ロックヴィジュアル系,不明,2022
2022,THE RAMPAGE,J-POP、hip hop,不明,
2022,THE RAMPAGE from EXILE TRIBE,J-POP,グループ,2014
2022,TWICE,J-POP,グループ,2007
2022,Tani Yuuki,音楽,不明,2020
2022,Travis Japan,J-POP,男性グループ,2012
2022,Vaundy,音楽,不明,2019
2022,YUKI,不明,不明,
2022,aiko,音楽,不明,2013
2022,back number,音楽,バンド,2020
2022,milet,音楽,不明,2019
2022,milet×Aimer×幾田りら×Vaundy,不明,不明,
2022,,,,
2022,yama,ポップスボカロ,バンド,2018
2022,あいみょん,音楽,不明,2014
2022,なにわ男子,J-POP,男性グループ,2018
2022,ゆず,不明,不明,
2022,ゆず×中川大志,不明,不明,
2022,ウタ,不明,不明,
2022,ゴスペラーズ×Little Glee Monster,不明,不明,
2022,ゴールデンボンバー,ロック/バンド,バンド,
2022,ジェジュン,K-POPJ-POP,男性ソロ,2003
2022,ジャニーズWEST,音楽エンターテインメント,男性グループ,2022
2022,ブラックビスケッツ,J-POP,グループ,1997
2022,ポルノグラフィティ,音楽,バンド,2012
2022,マカロニえんぴつ,ロック[1]ハードロック[2]サイケデリック[2]ギター・ポップ[2]ソウル[2]R&B[2],バンド,2012
2022,レミオロメン,ロック[1]J-POP[2]ポップ・ロック[3],バンド,2000
2022,三山ひろし,演歌,不明,2009
2022,三浦大知,音楽ゲーム実況,不明,2012
2022,中島美嘉,音楽,不明,2011
2022,乃木坂46,J-POP,女性グループ,2011
2022,優里,音楽エンターテインメント,男性ソロ,2020
2022,前田公輝×内田真礼×Cocomi,不明,不明,
2022,加山雄三,俳優、歌手、タレント、ギタリスト、ピアニスト、ウクレレ演奏者、画家,不明,1960
2022,坂本冬美,演歌・歌謡曲・J-POP,不明,1987
2022,大塚愛,J-POP[1]ポップ・ロック[1],バンド,2003
2022,天童よしみ,演歌・歌謡曲アニメソング,不明,1970
2022,安全地帯,ロック/バンド,バンド,
2022,宮本浩次,不明,不明,
2022,小沢健二,J-POP[2]ポップス[3]ジャズ[3]ソウル[3]R&B[3]アンビエント[3]渋谷系[2],不明,1989
2022,山内惠介,演歌,不明,2001
2022,工藤静香,歌謡曲J-POP,不明,1984
2022,工藤静香×Cocomi,不明,不明,
2022,広瀬香美,J-POP[2],不明,1992
2022,後藤真希,J-POP,不明,1999
2022,日向坂46,J-POP,女性グループ,2015
2022,星野源,音楽,バンド,2015
2022,松任谷由実 with 荒井由実,不明,不明,
2022,"桑田佳祐 feat. 佐野元春, 世良公則, Char, 野口五郎",不明,不明,
2022,櫻坂46,J-POP,女性グループ,2015
2022,水森かおり,演歌,不明,1995
2022,氷川きよし,演歌[7][8]J-POP[7][8]ロック[8],不明,2000
2022,清塚信也,クラシックサウンドトラック,不明,1998
2022,石丸幹二×アイナ・ジ・エンド,不明,不明,
2022,石川さゆり,演歌・歌謡曲・J-POP,不明,1973
2022,福山雅治,音楽ラジオ,不明,2014
2022,篠原涼子,テレビドラマ・映画・舞台・CM,不明,1989
2022,純烈（ダチョウ倶楽部・有吉弘行）,不明,不明,
2022,絢香×コブクロ,J-POP,不明,2007
2022,緑黄色社会,ポップ・ロック[1][2][3][4]J-POP[5][6],男女混合バンド,2012
2022,美炎-BIEN-,不明,不明,
2022,藤井風,音楽,不明,2008
2022,西野カナ,音楽,女性ソロ,2012
2022,郷ひろみ,ポップス[2]R&B[3]ソウル[3]ディスコ[3]ラテン[3],男性ソロ,1971
2022,鈴木雅之,不明,不明,
2022,関ジャニ∞,ロック[1]ポップ・ロック[2]J-POP[2]演歌[2],男性グループ,2002
2023,&TEAM,音楽エンターテインメント,グループ,2022
2023,10-FEET,音楽,バンド,2019
2023,AI,不明,不明,
2023,Ado,音楽,不明,2018
2023,"Awich, NENE, MaRI, AI & YURIYAN RETRIEVER",不明,不明,
2023,BE:FIRST,不明,不明,
2023,DA PUMP,J-POP[1]ダンス・ポップ[1]ヒップホップ[1],グループ,1996
2023,Da-iCE,音楽,グループ,2020
2023,GENERATIONS,J-POP,不明,
2023,GENERATIONS from EXILE TRIBE,J-POP[1],グループ,2011
2023,IMP.,音楽エンターテインメント,男性グループ,2023
2023,JO1,音楽エンターテインメント,グループ,2019
2023,JUJU,音楽,不明,2012
2023,Kep1er,K-POP,グループ,2022
2023,KinKi Kids,音楽,男性グループ,2022
2023,KinKi Kids×King & Prince,不明,不明,
2023,King & Prince,音楽エンターテインメント,男性グループ,2021
2023,King Gnu,音楽,バンド,2018
2023,L'Arc〜en〜Ciel,音楽,バンド,2019
2023,LE SSERAFIM,K-POP,グループ,2022
2023,Little Glee Monster,音楽,グループ,2013
2023,MAN WITH A MISSION × milet,不明,不明,
2023,MIKIKO×Rhizomatiks×三浦大知×SP Dancers×ELEVENPLAY×Perfume,不明,不明,
2023,MISAMO,J-POP,グループ,2023
2023,MISIA,R&B[1]J-POP[1]ソウル[1]ジャズ,女性ソロ,1998
2023,Mrs. GREEN APPLE,音楽,バンド,2013
2023,NewJeans,K-POP,グループ,2022
2023,NiziU,音楽エンターテインメント,グループ,2020
2023,Official髭男dism,音楽,バンド,2012
2023,Perfume,音楽,女性グループ,2006
2023,Rockon Social Club,ポップ・ロックインディー・ロックオルタナティヴ・ロックJ-POP,バンド,2022
2023,SEKAI NO OWARI,音楽,男女混合バンド,2019
2023,SEVENTEEN,不明,不明,
2023,SKY-HI×Nissy,不明,不明,
2023,SUPER BEAVER,音楽,バンド,2020
2023,Saucy Dog,音楽,バンド,2013
2023,Sexy Zone,J-POP,男性グループ,2011
2023,SixTONES,音楽エンターテインメント,男性グループ,2019
2023,Snow Man,音楽エンターテインメント,男性グループ,2019
2023,Stray Kids,音楽,グループ,2017
2023,Stray Kids×LiSA,不明,不明,
2023,Superfly,J-POP[1]ロック[2],不明,2003
2023,THE RAMPAGE,J-POP、hip hop,不明,
2023,Toshl,J-POPヴィジュアル系ロックヘヴィメタルパワーメタル,バンド,1989
2023,YOASOBI,音楽,不明,2019
2023,YOSHIKI,ヴィジュアル系ハードロックヘヴィメタルパワーメタルハードコアトリップ・ホップポップクラシック,バンド,1982
2023,aiko,音楽,不明,2013
2023,ano,音楽トーク,グループ,2020
2023,milet × MAN WITH A MISSION,不明,不明,
2023,yama,ポップスボカロ,バンド,2018
2023,あいみょん,音楽,不明,2014
2023,いきものがかり,ポップ・ロック[1][2]J-POP[3],グループ,1999
2023,さだまさし,ニューミュージック[3]フォーク[4],不明,1973
2023,すとぷり,J-POP,グループ,2016
2023,ちゃんみな,ヒップホップ,不明,
2023,なにわ男子,J-POP,男性グループ,2018
2023,ゆず,不明,不明,
2023,エレファントカシマシ,オルタナティヴ・ロック[1][2]ブルースロック[1]ポップ・ロック[2],バンド,1981
2023,キタニタツヤ,J-POPオルタナティヴ・ロックファンクR&Bヒップホップ,不明,2011
2023,キョコロヒー,バラエティ番組,不明,
2023,クイーン+アダム・ランバート,ロック,バンド,2011
2023,ゴールデンボンバー,ロック/バンド,バンド,
2023,ジェジュン,K-POPJ-POP,男性ソロ,2003
2023,ハマいく,音楽番組,不明,
2023,ポケットビスケッツ&ブラックビスケッツ,不明,不明,
2023,マカロニえんぴつ,ロック[1]ハードロック[2]サイケデリック[2]ギター・ポップ[2]ソウル[2]R&B[2],バンド,2012
2023,モーニング娘。MステSPユニット（モーニング娘。’23＆OGメンバー）,不明,不明,
2023,三山ひろし,演歌,不明,2009
2023,三浦大知,音楽ゲーム実況,不明,2012
2023,乃木坂46,J-POP,女性グループ,2011
2023,伊藤蘭,テレビドラマ・映画・舞台,不明,1973
2023,優里,音楽エンターテインメント,男性ソロ,2020
2023,坂本冬美,演歌・歌謡曲・J-POP,不明,1987
2023,大泉洋,テレビドラマ・映画・バラエティ・舞台・CM・ドキュメンタリー・ナレーション,不明,1994
2023,大泉洋、大森元貴、LE SSERAFIM,不明,不明,
2023,天童よしみ,演歌・歌謡曲アニメソング,不明,1970
2023,寺尾聰,映画・テレビドラマ・演劇・AOR,不明,
2023,山内惠介,演歌,不明,2001
2023,山寺宏一、櫻坂46、Stray Kids,不明,不明,
2023,新しい学校のリーダーズ,J-POP,グループ,2015
2023,日向坂46,J-POP,女性グループ,2015
2023,昆夏美×山崎育三郎,不明,不明,
2023,星野源,音楽,バンド,2015
2023,有吉弘行×藤井フミヤ,不明,不明,
2023,椎名林檎,音楽,バンド,2013
2023,橋本環奈、浜辺美波,不明,不明,
2023,櫻坂46,J-POP,女性グループ,2015
2023,水森かおり,演歌,不明,1995
2023,清水美依紗,J-POP,不明,2016
2023,生田絵梨花,ミュージカル映画テレビドラマ,女性グループ,2011
2023,由薫,J-POP、アコースティックチル、ネオ・ソウル、テクノロック,不明,2019
2023,石川さゆり,演歌・歌謡曲・J-POP,不明,1973
2023,福山雅治,音楽ラジオ,不明,2014
2023,紅白有志の皆さん,不明,不明,
2023,純烈,ムード歌謡[1],グループ,2007
2023,緑黄色社会,ポップ・ロック[1][2][3][4]J-POP[5][6],男女混合バンド,2012
2023,薬師丸ひろ子,映画テレビドラマ舞台,不明,1978
2023,藤井フミヤ,J-POPロック,不明,1983
2023,豊原江理佳,不明,不明,
2023,郷ひろみ,ポップス[2]R&B[3]ソウル[3]ディスコ[3]ラテン[3],男性ソロ,1971
2023,鈴木雅之,不明,不明,
2023,関ジャニ∞,ロック[1]ポップ・ロック[2]J-POP[2]演歌[2],男性グループ,2002
2024,&TEAM,音楽エンターテインメント,グループ,2022
2024,AI,不明,不明,
2024,Awich,ヒップホップミュージック,女性ソロ,2006
2024,Aぇ! group,音楽エンターテインメント,男性グループ,2024
2024,B'z,音楽,不明,2005
2024,BE:FIRST,不明,不明,
2024,BOYNEXTDOOR,音楽,グループ,2023
2024,B小町,青年漫画、転生、サスペンス,不明,
2024,CANDY TUNE,音楽,女性グループ,2023
2024,CUTIE STREET,J-POP,女性グループ,2024
2024,Creepy Nuts,音楽,グループ,2014
2024,Da-iCE,音楽,グループ,2020
2024,Da-iCE、ME:I,不明,不明,
2024,FRUITS ZIPPER,J-POP,女性グループ,2022
2024,GENERATIONS,J-POP,不明,
2024,GLAY,音楽,バンド,2005
2024,HY,ロック/バンド,バンド,
2024,Hey! Say! JUMP,音楽,男性グループ,2022
2024,ILLIT,音楽,グループ,2023
2024,ILLIT、Number_i、ME:I,不明,不明,
2024,IMP.,音楽エンターテインメント,男性グループ,2023
2024,INI,音楽エンターテインメント,グループ,2021
2024,JO1,音楽エンターテインメント,グループ,2019
2024,King & Prince,音楽エンターテインメント,男性グループ,2021
2024,Kis-My-Ft2,音楽,男性グループ,2022
2024,L'Arc～en～Ciel,音楽,バンド,2019
2024,LE SSERAFIM,K-POP,グループ,2022
2024,ME:I,音楽エンターテインメント,グループ,2023
2024,MISAMO,J-POP,グループ,2023
2024,MISIA,R&B[1]J-POP[1]ソウル[1]ジャズ,女性ソロ,1998
2024,MY FIRST STORY×HYDE,不明,不明,
2024,May J.,J-POPR&B,女性ソロ,2004
2024,Mrs. GREEN APPLE,音楽,バンド,2013
2024,NewJeans,K-POP,グループ,2022
2024,NiziU,音楽エンターテインメント,グループ,2020
2024,NiziU × 七尾高等学校吹奏楽部,不明,不明,
2024,Number_i,音楽エンターテインメント,グループ,2023
2024,ORANGE RANGE,ミクスチャー・ロック[1]ポップ・ロック[2]ヒップホップ[2]J-POP[3],バンド,2001
2024,Omoinotake,音楽,バンド,2015
2024,Perfume,音楽,女性グループ,2006
2024,RIIZE,K-POP,グループ,2023
2024,SEVENTEEN,不明,不明,
2024,SUPER BEAVER,音楽,バンド,2020
2024,SUPER EIGHT,ロック[1]ポップ・ロック[2]J-POP[2]演歌[2],男性グループ,2002
2024,SUPER EIGHT × 東海大学付属静岡翔洋高等学校吹奏楽部,不明,不明,
2024,SWEET STEADY,音楽,女性グループ,2024
2024,Saucy Dog,音楽,バンド,2013
2024,SixTONES,音楽エンターテインメント,男性グループ,2019
2024,Snow Man,音楽エンターテインメント,男性グループ,2019
2024,Stray Kids,音楽,グループ,2017
2024,Superfly,J-POP[1]ロック[2],不明,2003
2024,THE ALFEE,フォークロック[1]ハードロック[2]プログレッシブ・ロック[2],バンド,1973
2024,THE RAMPAGE,J-POP、hip hop,不明,
2024,THE RAMPAGE from EXILE TRIBE,J-POP,グループ,2014
2024,TOMORROW X TOGETHER,音楽,グループ,2018
2024,TWICE,J-POP,グループ,2007
2024,Travis Japan,J-POP,男性グループ,2012
2024,Vaundy,音楽,不明,2019
2024,XG,J-POP,グループ,
2024,aespa,音楽,グループ,2020
2024,aiko,音楽,不明,2013
2024,ano,音楽トーク,グループ,2020
2024,m-flo loves Maya,不明,不明,
2024,m-flo loves 櫻井翔,不明,不明,
2024,timelesz,J-POP,男性グループ,2011
2024,tuki.,J-POP,女性ソロ,2023
2024,あいみょん,音楽,不明,2014
2024,いきものがかり,ポップ・ロック[1][2]J-POP[3],グループ,1999
2024,こっちのけんと,J-POP,不明,
2024,すずきまゆみ×清塚信也,不明,不明,
2024,なにわ男子,J-POP,男性グループ,2018
2024,ゆず,不明,不明,
2024,イルカ,不明,不明,
2024,ゴールデンボンバー,ロック/バンド,バンド,
2024,ジェジュン,K-POPJ-POP,男性ソロ,2003
2024,ダイアモンド🔯ユカイ×King & Prince,不明,不明,
2024,マカロニえんぴつ,ロック[1]ハードロック[2]サイケデリック[2]ギター・ポップ[2]ソウル[2]R&B[2],バンド,2012
2024,三代目 J SOUL BROTERS,不明,不明,
2024,三代目 J SOUL BROTHERS from EXILE TRIBE,J-POP[1]EDM[2],グループ,2010
2024,三山ひろし,演歌,不明,2009
2024,三浦大知,音楽ゲーム実況,不明,2012
2024,乃木坂46,J-POP,女性グループ,2011
2024,南こうせつ,フォーク,不明,1970
2024,坂本冬美,演歌・歌謡曲・J-POP,不明,1987
2024,大塚愛,J-POP[1]ポップ・ロック[1],バンド,2003
2024,大森元貴、SAKURA,不明,不明,
2024,天童よしみ,演歌・歌謡曲アニメソング,不明,1970
2024,屋比久知奈,舞台・映画,不明,2015
2024,屋比久知奈＆尾上松也,不明,不明,
2024,山内惠介,演歌,不明,2001
