year,artist,genre,type,debut_year
2020,AKB48,アイドル,グループ,2005
2020,BABYMETAL,アイドル,グループ,2010
2020,BTS,不明,グループ,2013
2020,BoA,J-POP,femaleソロ,1986
2020,CHEMISTRY,J-POP,グループ,2001
2020,DA PUMP,J-POP,グループ,1996
2020,DISH//,J-POP,グループ,2011
2020,E-girls,J-POP[1]EDM[2],グループ,1972
2020,EXILE,J-POP,グループ,1999
2020,Foorin,J-POP,maleソロ,1959
2020,GENERATIONS,J-POP,maleソロ,1959
2020,GENERATIONS from EXILE TRIBE,J-POP[1],グループ,2012
2020,GReeeeN,ロック[1]ポップ・ロック[2]EDM[1]ヒップホップ[3][1]J-POP[3][1],maleソロ,1959
2020,HIKAKIN & SEIKIN,,,
2020,Hey! Say! JUMP,J-POP,グループ,2007
2020,Hey!Say!JUMP,J-POP,グループ,2007
2020,IZ*ONE,J-POP,グループ,2018
2020,JUJU,J-POP,femaleソロ,1976
2020,Jr.EXILE,J-POP,maleソロ,1959
2020,KAT-TUN,J-POP,グループ,2001
2020,KinKi Kids,J-POP[1]ダンス・ポップ[1],グループ,1992
2020,King & Prince,,,
2020,King Gnu,J-POP[1]ミクスチャー・ロック[2]オルタナティヴ・ロック[3]サイケデリック・ロック[3]ヒップホップ[3]ジャズ[3]クラシック[3],maleソロ,1947
2020,Kis-My-Ft2,J-POP,グループ,2005
2020,LiSA,J-POP,femaleソロ,1987
2020,Little Glee Monster,J-POP,グループ,2013
2020,MISIA,J-POP,femaleソロ,1978
2020,Mr.Children,ポップ・ロック[2][3]J-POP[4],グループ,1989
2020,NEWS,J-POP,グループ,2003
2020,NiziU,J-POP,グループ,2020
2020,Official髭男dism,J-POP,グループ,2012
2020,Perfume,J-POP,グループ,2000
2020,SEKAI NO OWARI,J-POP,グループ,2007
2020,Sexy Zone,J-POP,maleソロ,1959
2020,SixTONES,J-POP,グループ,2015
2020,Snow Man,J-POP,グループ,2012
2020,Superfly,J-POP,グループ,2004
2020,THE RAMPAGE,J-POP、hip hop,グループ,1960
2020,TOMORROW X TOGETHER,K-POP[1]ダンス・ポップ[1]R&B[1],グループ,2019
2020,Toshl,J-POPヴィジュアル系ロックヘヴィメタルパワーメタル,maleソロ,1959
2020,Uru,J-POP,femaleソロ,2013
2020,V6,J-POP,グループ,1995
2020,YOASOBI,J-POP,グループ,2019
2020,YOSHIKI,ヴィジュアル系ハードロックヘヴィメタルパワーメタルハードコアトリップ・ホップポップクラシック,maleソロ,1959
2020,aiko,J-POP,femaleソロ,1975
2020,milet,J-POP,femaleソロ,2018
2020,,,,
2020,あいみょん,J-POP,femaleソロ,1995
2020,いきものがかり,J-POP,グループ,1999
2020,さだまさし,ニューミュージック[3]フォーク[4],maleソロ,1952
2020,ゆず,J-POP,グループ,1997
2020,コブクロ,J-POP,グループ,1998
2020,ゴールデンボンバー,J-POP,グループ,2004
2020,ジェジュン,K-POPJ-POP,maleソロ,1959
2020,ジャニーズWEST,J-POP,maleソロ,1959
2020,ナオト・インティライミ,J-POP[1],maleソロ,1979
2020,ビリー・アイリッシュ,ポップ[1]インディー・エレクトロニック[2]オルタナティヴ・ポップ[2][3]エレクトロ・ポップ[4],グループ,2004
2020,マカロニえんぴつ,ロック[1]ハードロック[2]サイケデリック[2]ギター・ポップ[2]ソウル[2]R&B[2],グループ,2012
2020,三代目 J SOUL BROTHERS,J-POP,グループ,2010
2020,三代目 J SOUL BROTHERS from EXILE TRIBE,J-POP,グループ,2010
2020,三山ひろし,演歌,maleソロ,1980
2020,三浦大知,J-POP,maleソロ,1987
2020,乃木坂46,アイドル,グループ,2011
2020,久保田利伸,J-POP,maleソロ,1962
2020,五木ひろし,演歌歌謡曲,maleソロ,1948
2020,坂本冬美,演歌・歌謡曲・J-POP,femaleソロ,1967
2020,天童よしみ,演歌・歌謡曲アニメソング,femaleソロ,1954
2020,宮本浩次,不明,maleソロ,1966
2020,家入レオ,ポップス[2]ロック[2],femaleソロ,1994
2020,小沢健二,J-POP[2]ポップス[3]ジャズ[3]ソウル[3]R&B[3]アンビエント[3]渋谷系[2],maleソロ,1968
2020,山内惠介,演歌,maleソロ,1983
2020,嵐,J-POP,グループ,1999
2020,広瀬香美,J-POP[2],femaleソロ,1966
2020,日向坂46,アイドル,グループ,2015
2020,星野源,J-POP,maleソロ,1981
2020,東京スカパラダイスオーケストラ feat.川上洋平,,,
2020,東京事変,ロック[1]ポップス[1],グループ,2003
2020,松任谷由実,ポップ・ロック[1]ポップ[2]ジャズ[1]ジャズ・ロック[1]ニューミュージック[3]ワールド[2]ラテン[2]シティ・ポップ[4],femaleソロ,1954
2020,松田聖子,J-POP,femaleソロ,1962
2020,柴咲コウ,J-POP,femaleソロ,1981
2020,森七菜,J-POP,femaleソロ,1965
2020,櫻坂46,アイドル,グループ,2015
2020,水森かおり,演歌,femaleソロ,1973
2020,氷川きよし,演歌[7][8]J-POP[7][8]ロック[8],maleソロ,1977
2020,池田エライザ,テレビドラマ・映画・CM・舞台・J-POP,femaleソロ,1996
2020,清塚信也,クラシックサウンドトラック,maleソロ,1982
2020,玉置浩二,ロックフォークロックカントリー,maleソロ,1958
2020,瑛人,ポップス,maleソロ,1997
2020,石丸幹二,舞台・テレビドラマ・映画,maleソロ,1965
2020,石川さゆり,演歌・歌謡曲・J-POP,femaleソロ,1958
2020,福山雅治,J-POP,maleソロ,1969
2020,純烈,ムード歌謡[1],グループ,2007
2020,絢香,J-POP[2],femaleソロ,1987
2020,郷ひろみ,ポップス[2]R&B[3]ソウル[3]ディスコ[3]ラテン[3],maleソロ,1955
2020,鈴木雅之,不明,maleソロ,1956
2020,関ジャニ∞,ロック[1]ポップ・ロック[2]J-POP[2]演歌[2],maleソロ,1959
2020,高嶋ちさ子,クラシック、バラエティ番組,femaleソロ,1968
2020,［Alexandros］,J-POP[3]ロック[4]エモ[4]ハードロック[4]オルタナティヴ・ロック[5][4],グループ,2001
2021,A.B.C-Z,J-POP,グループ,2012
2021,AI,J-POP,femaleソロ,1981
2021,AKB48,アイドル,グループ,2005
2021,Awesome City Club,シティ・ポップ[1][2][3]ロック[2]ファンク[3]R&B[3],グループ,2013
2021,Awesome City Club × 宮本笑里,,,
2021,BE:FIRST,不明,グループ,1982
2021,BLOOM VASE,ヒップホップ,グループ,2019
2021,BUMP OF CHICKEN,J-POP,グループ,1994
2021,BiSH,アイドル,グループ,2015
2021,Creepy Nuts,ヒップホップ[1],グループ,2013
2021,DA PUMP,J-POP,グループ,1996
2021,DISH//,J-POP,グループ,2011
2021,Def Tech,Jawaiian Reggae,グループ,2001
2021,EXILE,J-POP,グループ,1999
2021,EXILE×三代目 J SOUL BROTHERS,,,
2021,EXIT,不明,maleソロ,1959
2021,GENERATIONS,J-POP,maleソロ,1959
2021,GENERATIONS from EXILE TRIBE,J-POP[1],グループ,2012
2021,Hey! Say! JUMP,J-POP,グループ,2007
2021,J-FRIENDS,J-POP,femaleソロ,1965
2021,JUJU,J-POP,femaleソロ,1976
2021,Jr.EXILE（GENERATIONS、THE RAMPAGE、FANTASTICS、BALLISTIK BOYZ）,不明,グループ,1960
2021,KAT-TUN,J-POP,グループ,2001
2021,KinKi Kids,J-POP[1]ダンス・ポップ[1],グループ,1992
2021,King & Prince,,,
2021,King Gnu,J-POP[1]ミクスチャー・ロック[2]オルタナティヴ・ロック[3]サイケデリック・ロック[3]ヒップホップ[3]ジャズ[3]クラシック[3],maleソロ,1947
2021,Kis-My-Ft2,J-POP,グループ,2005
2021,L'Arc〜en〜Ciel,ポップ・ロック[1]ハードロック[2]ニュー・ウェイヴ[3]ポストパンク[3]グランジ[3]オルタナティヴ・ロック[3],グループ,1991
2021,LiSA,J-POP,femaleソロ,1987
2021,Little Glee Monster,J-POP,グループ,2013
2021,MISIA,J-POP,femaleソロ,1978
2021,Mr.Children,ポップ・ロック[2][3]J-POP[4],グループ,1989
2021,NEWS,J-POP,グループ,2003
2021,NiziU,J-POP,グループ,2020
2021,ORANGE RANGE,J-POP,グループ,2001
2021,Perfume,J-POP,グループ,2000
2021,SEKAI NO OWARI,J-POP,グループ,2007
2021,SMAP,J-POP,グループ,1988
2021,Sexy Zone,J-POP,maleソロ,1959
2021,SexyZone × モーニング娘。,,,
2021,SixTONES,J-POP,グループ,2015
2021,Snow Man,J-POP,グループ,2012
2021,THE RAMPAGE,J-POP、hip hop,グループ,1960
2021,TOKIO,J-POP,グループ,1990
2021,TOMORROW X TOGETHER,K-POP[1]ダンス・ポップ[1]R&B[1],グループ,2019
2021,TWICE,不明,グループ,2015
2021,Toshl,J-POPヴィジュアル系ロックヘヴィメタルパワーメタル,maleソロ,1959
2021,UVERworld,オルタナティブ・ロック[2]ミクスチャー・ロック[3][4][2],グループ,2003
2021,V6,J-POP,グループ,1995
2021,YOASOBI,J-POP,グループ,2019
2021,YOASOBI with ミドリーズ,J-POP,グループ,2019
2021,aiko,J-POP,femaleソロ,1975
2021,milet,J-POP,femaleソロ,2018
2021,millennium parade × Belle,,,
2021,あいみょん,J-POP,femaleソロ,1995
2021,いきものがかり,J-POP,グループ,1999
2021,さだまさし,ニューミュージック[3]フォーク[4],maleソロ,1952
2021,なにわ男子,J-POP,グループ,2018
2021,ひらめ,不明,maleソロ,1959
2021,まふまふ,J-POP,maleソロ,1991
2021,ゆず,J-POP,グループ,1997
2021,ケツメイシ,J-POP,グループ,1993
2021,ゴスペラーズ,J-POPアカペラ,グループ,1991
2021,ゴスペラーズ×Little Glee Monster,,,
2021,ジェジュン,K-POPJ-POP,maleソロ,1959
2021,ジャニーズWEST,J-POP,maleソロ,1959
2021,スガシカオ,J-POP,maleソロ,1966
2021,ポルノグラフィティ,J-POP,グループ,1994
2021,マカロニえんぴつ,ロック[1]ハードロック[2]サイケデリック[2]ギター・ポップ[2]ソウル[2]R&B[2],グループ,2012
2021,三代目 J SOUL BROTHERS,J-POP,グループ,2010
2021,三代目 J SOUL BROTHERS from EXILE TRIBE,J-POP,グループ,2010
2021,三山ひろし,演歌,maleソロ,1980
2021,三浦大知,J-POP,maleソロ,1987
2021,上白石萌音,J-POP,femaleソロ,1998
2021,中丸雄一,J-POP,femaleソロ,1965
2021,中島美嘉,J-POP,femaleソロ,1983
2021,乃木坂46,アイドル,グループ,2011
2021,優里,J-POP,maleソロ,1994
2021,坂本冬美,演歌・歌謡曲・J-POP,femaleソロ,1967
2021,大塚愛,J-POP,femaleソロ,1982
2021,天童よしみ,演歌・歌謡曲アニメソング,femaleソロ,1954
2021,宮本浩次,不明,maleソロ,1966
2021,小沢健二,J-POP[2]ポップス[3]ジャズ[3]ソウル[3]R&B[3]アンビエント[3]渋谷系[2],maleソロ,1968
2021,山内惠介,演歌,maleソロ,1983
2021,山田裕貴×葵わかな,,,
2021,嵐,J-POP,グループ,1999
2021,嵐 × 乃木坂46,,,
2021,川崎鷹也,J-POP,maleソロ,1995
2021,布袋寅泰,ロック[1][2],maleソロ,1962
2021,平井大,J-POP,maleソロ,1991
2021,日向坂46,アイドル,グループ,2015
2021,星野源,J-POP,maleソロ,1981
2021,村方乃々佳,童謡J-POP,femaleソロ,1971
2021,東京事変,ロック[1]ポップス[1],グループ,2003
2021,東京都交響楽団,クラシック音楽,不明,1965
2021,松平健,映画・テレビドラマ・CM,maleソロ,1959
2021,桑田佳祐,ロック[3]:171ポップ・ロック[4]J-POP[4]歌謡曲[5],maleソロ,1956
2021,森高千里,J-POP,femaleソロ,1969
2021,櫻井翔,テレビドラマ・映画・報道番組・スポーツ番組・CM・舞台,maleソロ,1957
2021,櫻坂46,アイドル,グループ,2015
2021,水森かおり,演歌,femaleソロ,1973
2021,氷川きよし,演歌[7][8]J-POP[7][8]ロック[8],maleソロ,1977
2021,浜崎あゆみ,J-POP,femaleソロ,1978
2021,清水美依紗,J-POP,femaleソロ,2000
2021,石丸幹二×長屋晴子（緑黄色社会）,,,
2021,石川さゆり,演歌・歌謡曲・J-POP,femaleソロ,1958
2021,福山雅治,J-POP,maleソロ,1969
2021,純烈,ムード歌謡[1],グループ,2007
2021,細川たかし,民謡・演歌・歌謡曲,maleソロ,1950
2021,緑黄色社会,J-POP,グループ,2012
2021,薬師丸ひろ子,映画テレビドラマ舞台,femaleソロ,1964
2021,藤井風,J-POP,maleソロ,1997
2021,西野カナ,J-POP,femaleソロ,1989
2021,郷ひろみ,ポップス[2]R&B[3]ソウル[3]ディスコ[3]ラテン[3],maleソロ,1955
2021,鈴木雅之,不明,maleソロ,1956
2021,関ジャニ∞,ロック[1]ポップ・ロック[2]J-POP[2]演歌[2],maleソロ,1959
2021,高橋洋子,J-POP,femaleソロ,1966
2022,&TEAM,,,
2022,10-FEET,ロック[1]オルタナティヴ・ロック[2]インディー・ロック[2]メロディック・ハードコア[1]パンク・ロック[1]ポップ・パンク[2]ヒップホップ[2]ヘヴィメタル[2]ボサノヴァ[2]レゲエ[1]ギターポップ[1],グループ,1997
2022,A.B.C-Z,J-POP,グループ,2012
2022,AKB48,アイドル,グループ,2005
2022,Ado,J-POP,femaleソロ,2002
2022,Aimer,J-POP,femaleソロ,2011
2022,BE:FIRST,不明,グループ,1982
2022,BiSH,アイドル,グループ,2015
2022,DA PUMP,J-POP,グループ,1996
2022,DISH//,J-POP,グループ,2011
2022,Da-iCE,J-POP,グループ,2011
2022,ELEVENPLAY,ダンス,maleソロ,1959
2022,FANTASTICS,不明,maleソロ,1959
2022,FANTASTICS from EXILE TRIBE,J-POP,グループ,2016
2022,GENERATIONS,J-POP,maleソロ,1959
2022,Gaho × THE BEAT GARDEN,,,
2022,Hey! Say! JUMP,J-POP,グループ,2007
2022,Hoodie fam,不明,maleソロ,1959
2022,IVE,不明,maleソロ,1959
2022,JO1,J-POP,グループ,2019
2022,KARA,K-POP[1],maleソロ,1959
2022,KAT-TUN,J-POP,グループ,2001
2022,KinKi Kids,J-POP[1]ダンス・ポップ[1],グループ,1992
2022,King & Prince,,,
2022,King Gnu,J-POP[1]ミクスチャー・ロック[2]オルタナティヴ・ロック[3]サイケデリック・ロック[3]ヒップホップ[3]ジャズ[3]クラシック[3],maleソロ,1947
2022,Kis-My-Ft2,J-POP,グループ,2005
2022,LE SSERAFIM,K-POP,グループ,2022
2022,Little Glee Monster,J-POP,グループ,2013
2022,MISIA,J-POP,femaleソロ,1978
2022,MIYAVI,ロックミクスチャー・ロックオルタナティブ・ロックデジタルロック[2],maleソロ,1981
2022,Mirage Collective,R&Bソウル,maleソロ,1959
2022,Mrs. GREEN APPLE,J-POP,グループ,2013
2022,NEWS,J-POP,グループ,2003
2022,NiziU,J-POP,グループ,2020
2022,O-Zone,ユーロダンス[1],グループ,1998
2022,Official髭男dism,J-POP,グループ,2012
2022,Original Love & Ovall,,,
2022,PUFFY,J-POP,グループ,1995
2022,Perfume,J-POP,グループ,2000
2022,SEKAI NO OWARI,J-POP,グループ,2007
2022,SEVENTEEN,不明,グループ,2015
2022,STU48,J-POP,グループ,2017
2022,Saucy Dog,ロック[2],グループ,2013
2022,Sexy Zone,J-POP,maleソロ,1959
2022,SixTONES,J-POP,グループ,2015
2022,Snow Man,J-POP,グループ,2012
2022,Stray Kids,K-POP[1]ポップラップ[1]EDM[1],グループ,2017
2022,Superfly,J-POP,グループ,2004
2022,THE LAST ROCKSTARS,ロックヴィジュアル系,グループ,2022
2022,THE RAMPAGE,J-POP、hip hop,グループ,1960
2022,THE RAMPAGE from EXILE TRIBE,J-POP,グループ,2014
2022,TWICE,不明,グループ,2015
2022,Tani Yuuki,J-POP,maleソロ,1998
2022,Travis Japan,J-POP,グループ,2012
2022,Vaundy,J-POP,maleソロ,2000
2022,YUKI,J-POP,femaleソロ,1972
2022,aiko,J-POP,femaleソロ,1975
2022,back number,J-POP[1]ロック[2]ポップ・ロック[3],グループ,2004
2022,milet,J-POP,femaleソロ,2018
2022,milet×Aimer×幾田りら×Vaundy,,,
2022,,,,
2022,yama,J-POP,ソロ,2018
2022,あいみょん,J-POP,femaleソロ,1995
2022,なにわ男子,J-POP,グループ,2018
2022,ゆず,J-POP,グループ,1997
2022,ゆず×中川大志,,,
2022,ウタ,不明,maleソロ,1959
2022,ゴスペラーズ×Little Glee Monster,,,
2022,ゴールデンボンバー,J-POP,グループ,2004
2022,ジェジュン,K-POPJ-POP,maleソロ,1959
2022,ジャニーズWEST,J-POP,maleソロ,1959
2022,ブラックビスケッツ,J-POP,maleソロ,1959
2022,ポルノグラフィティ,J-POP,グループ,1994
2022,マカロニえんぴつ,ロック[1]ハードロック[2]サイケデリック[2]ギター・ポップ[2]ソウル[2]R&B[2],グループ,2012
2022,レミオロメン,J-POP,グループ,2000
2022,三山ひろし,演歌,maleソロ,1980
2022,三浦大知,J-POP,maleソロ,1987
2022,中島美嘉,J-POP,femaleソロ,1983
2022,乃木坂46,アイドル,グループ,2011
2022,優里,J-POP,maleソロ,1994
2022,前田公輝×内田真礼×Cocomi,,,
2022,加山雄三,J-POP,maleソロ,1937
2022,坂本冬美,演歌・歌謡曲・J-POP,femaleソロ,1967
2022,大塚愛,J-POP,femaleソロ,1982
2022,天童よしみ,演歌・歌謡曲アニメソング,femaleソロ,1954
2022,安全地帯,不明,グループ,1973
2022,宮本浩次,不明,maleソロ,1966
2022,小沢健二,J-POP[2]ポップス[3]ジャズ[3]ソウル[3]R&B[3]アンビエント[3]渋谷系[2],maleソロ,1968
2022,山内惠介,演歌,maleソロ,1983
2022,工藤静香,J-POP,femaleソロ,1970
2022,工藤静香×Cocomi,,,
2022,広瀬香美,J-POP[2],femaleソロ,1966
2022,後藤真希,J-POP,femaleソロ,1985
2022,日向坂46,アイドル,グループ,2015
2022,星野源,J-POP,maleソロ,1981
2022,松任谷由実 with 荒井由実,不明,femaleソロ,1954
2022,"桑田佳祐 feat. 佐野元春, 世良公則, Char, 野口五郎",,,
2022,櫻坂46,アイドル,グループ,2015
2022,水森かおり,演歌,femaleソロ,1973
2022,氷川きよし,演歌[7][8]J-POP[7][8]ロック[8],maleソロ,1977
2022,清塚信也,クラシックサウンドトラック,maleソロ,1982
2022,石丸幹二×アイナ・ジ・エンド,,,
2022,石川さゆり,演歌・歌謡曲・J-POP,femaleソロ,1958
2022,福山雅治,J-POP,maleソロ,1969
2022,篠原涼子,J-POP,femaleソロ,1973
2022,純烈（ダチョウ倶楽部・有吉弘行）,不明,グループ,
2022,絢香×コブクロ,,,
2022,緑黄色社会,J-POP,グループ,2012
2022,美炎-BIEN-,J-POP,femaleソロ,1958
2022,藤井風,J-POP,maleソロ,1997
2022,西野カナ,J-POP,femaleソロ,1989
2022,郷ひろみ,ポップス[2]R&B[3]ソウル[3]ディスコ[3]ラテン[3],maleソロ,1955
2022,鈴木雅之,不明,maleソロ,1956
2022,関ジャニ∞,ロック[1]ポップ・ロック[2]J-POP[2]演歌[2],maleソロ,1959
2023,&TEAM,,,
2023,10-FEET,ロック[1]オルタナティヴ・ロック[2]インディー・ロック[2]メロディック・ハードコア[1]パンク・ロック[1]ポップ・パンク[2]ヒップホップ[2]ヘヴィメタル[2]ボサノヴァ[2]レゲエ[1]ギターポップ[1],グループ,1997
2023,AI,J-POP,femaleソロ,1981
2023,Ado,J-POP,femaleソロ,2002
2023,"Awich, NENE, MaRI, AI & YURIYAN RETRIEVER",,,
2023,BE:FIRST,不明,グループ,1982
2023,DA PUMP,J-POP,グループ,1996
2023,Da-iCE,J-POP,グループ,2011
2023,GENERATIONS,J-POP,maleソロ,1959
2023,GENERATIONS from EXILE TRIBE,J-POP[1],グループ,2012
2023,IMP.,J-POP,maleソロ,1959
2023,JO1,J-POP,グループ,2019
2023,JUJU,J-POP,femaleソロ,1976
2023,Kep1er,K-POP,グループ,2021
2023,KinKi Kids,J-POP[1]ダンス・ポップ[1],グループ,1992
2023,KinKi Kids×King & Prince,,,
2023,King & Prince,,,
2023,King Gnu,J-POP[1]ミクスチャー・ロック[2]オルタナティヴ・ロック[3]サイケデリック・ロック[3]ヒップホップ[3]ジャズ[3]クラシック[3],maleソロ,1947
2023,L'Arc〜en〜Ciel,ポップ・ロック[1]ハードロック[2]ニュー・ウェイヴ[3]ポストパンク[3]グランジ[3]オルタナティヴ・ロック[3],グループ,1991
2023,LE SSERAFIM,K-POP,グループ,2022
2023,Little Glee Monster,J-POP,グループ,2013
2023,MAN WITH A MISSION × milet,,,
2023,MIKIKO×Rhizomatiks×三浦大知×SP Dancers×ELEVENPLAY×Perfume,,,
2023,MISAMO,J-POP,グループ,2023
2023,MISIA,J-POP,femaleソロ,1978
2023,Mrs. GREEN APPLE,J-POP,グループ,2013
2023,NewJeans,K-POP,グループ,2022
2023,NiziU,J-POP,グループ,2020
2023,Official髭男dism,J-POP,グループ,2012
2023,Perfume,J-POP,グループ,2000
2023,Rockon Social Club,ポップ・ロックインディー・ロックオルタナティヴ・ロックJ-POP,グループ,2022
2023,SEKAI NO OWARI,J-POP,グループ,2007
2023,SEVENTEEN,不明,グループ,2015
2023,SKY-HI×Nissy,,,
2023,SUPER BEAVER,ロック[1],グループ,2005
2023,Saucy Dog,ロック[2],グループ,2013
2023,Sexy Zone,J-POP,maleソロ,1959
2023,SixTONES,J-POP,グループ,2015
2023,Snow Man,J-POP,グループ,2012
2023,Stray Kids,K-POP[1]ポップラップ[1]EDM[1],グループ,2017
2023,Stray Kids×LiSA,,,
2023,Superfly,J-POP,グループ,2004
2023,THE RAMPAGE,J-POP、hip hop,グループ,1960
2023,Toshl,J-POPヴィジュアル系ロックヘヴィメタルパワーメタル,maleソロ,1959
2023,YOASOBI,J-POP,グループ,2019
2023,YOSHIKI,ヴィジュアル系ハードロックヘヴィメタルパワーメタルハードコアトリップ・ホップポップクラシック,maleソロ,1959
2023,aiko,J-POP,femaleソロ,1975
2023,ano,J-POP,maleソロ,1959
2023,milet × MAN WITH A MISSION,,,
2023,yama,J-POP,ソロ,2018
2023,あいみょん,J-POP,femaleソロ,1995
2023,いきものがかり,J-POP,グループ,1999
2023,さだまさし,ニューミュージック[3]フォーク[4],maleソロ,1952
2023,すとぷり,J-POP,グループ,2016
2023,ちゃんみな,J-POP,femaleソロ,1998
2023,なにわ男子,J-POP,グループ,2018
2023,ゆず,J-POP,グループ,1997
2023,エレファントカシマシ,オルタナティヴ・ロック[1][2]ブルースロック[1]ポップ・ロック[2],グループ,1981
2023,キタニタツヤ,J-POPオルタナティヴ・ロックファンクR&Bヒップホップ,maleソロ,1996
2023,キョコロヒー,バラエティ番組,maleソロ,1959
2023,クイーン+アダム・ランバート,ロック,maleソロ,1959
2023,ゴールデンボンバー,J-POP,グループ,2004
2023,ジェジュン,K-POPJ-POP,maleソロ,1959
2023,ハマいく,音楽番組,maleソロ,1959
2023,ポケットビスケッツ&ブラックビスケッツ,,,
2023,マカロニえんぴつ,ロック[1]ハードロック[2]サイケデリック[2]ギター・ポップ[2]ソウル[2]R&B[2],グループ,2012
2023,モーニング娘。MステSPユニット（モーニング娘。’23＆OGメンバー）,J-POP,グループ,1997
2023,三山ひろし,演歌,maleソロ,1980
2023,三浦大知,J-POP,maleソロ,1987
2023,乃木坂46,アイドル,グループ,2011
2023,伊藤蘭,テレビドラマ・映画・舞台,maleソロ,1968
2023,優里,J-POP,maleソロ,1994
2023,坂本冬美,演歌・歌謡曲・J-POP,femaleソロ,1967
2023,大泉洋,テレビドラマ・映画・バラエティ・舞台・CM・ドキュメンタリー・ナレーション,maleソロ,1973
2023,大泉洋、大森元貴、LE SSERAFIM,不明,maleソロ,1996
2023,天童よしみ,演歌・歌謡曲アニメソング,femaleソロ,1954
2023,寺尾聰,映画・テレビドラマ・演劇・AOR,maleソロ,1947
2023,山内惠介,演歌,maleソロ,1983
2023,山寺宏一、櫻坂46、Stray Kids,アイドル,グループ,2015
2023,新しい学校のリーダーズ,J-POP,グループ,2015
2023,日向坂46,アイドル,グループ,2015
2023,昆夏美×山崎育三郎,,,
2023,星野源,J-POP,maleソロ,1981
2023,有吉弘行×藤井フミヤ,,,
2023,椎名林檎,J-POP[1]ジャズ[1]ロック[1]オルタナティヴ・ロック[2],femaleソロ,1978
2023,橋本環奈、浜辺美波,不明,femaleソロ,1999
2023,櫻坂46,アイドル,グループ,2015
2023,水森かおり,演歌,femaleソロ,1973
2023,清水美依紗,J-POP,femaleソロ,2000
2023,生田絵梨花,ミュージカル映画テレビドラマ,femaleソロ,1997
2023,由薫,J-POP、アコースティックチル、ネオ・ソウル、テクノロック,femaleソロ,1965
2023,石川さゆり,演歌・歌謡曲・J-POP,femaleソロ,1958
2023,福山雅治,J-POP,maleソロ,1969
2023,紅白有志の皆さん,不明,maleソロ,1959
2023,純烈,ムード歌謡[1],グループ,2007
2023,緑黄色社会,J-POP,グループ,2012
2023,薬師丸ひろ子,映画テレビドラマ舞台,femaleソロ,1964
2023,藤井フミヤ,J-POP,maleソロ,1962
2023,豊原江理佳,不明,femaleソロ,
2023,郷ひろみ,ポップス[2]R&B[3]ソウル[3]ディスコ[3]ラテン[3],maleソロ,1955
2023,鈴木雅之,不明,maleソロ,1956
2023,関ジャニ∞,ロック[1]ポップ・ロック[2]J-POP[2]演歌[2],maleソロ,1959
2024,&TEAM,,,
2024,AI,J-POP,femaleソロ,1981
2024,Awich,ヒップホップミュージック,femaleソロ,1986
2024,Aぇ! group,不明,グループ,2019
2024,B'z,不明,グループ,1988
2024,BE:FIRST,不明,グループ,1982
2024,BOYNEXTDOOR,K-POP,maleソロ,1959
2024,B小町,J-POP,グループ,
2024,CANDY TUNE,J-POP,グループ,2023
2024,CUTIE STREET,J-POP,グループ,1972
2024,Creepy Nuts,ヒップホップ[1],グループ,2013
2024,Da-iCE,J-POP,グループ,2011
2024,Da-iCE、ME:I,J-POP,グループ,2011
2024,FRUITS ZIPPER,J-POP,グループ,2022
2024,GENERATIONS,J-POP,maleソロ,1959
2024,GLAY,ポップ・ロック[1]ハードロック[2]ビートロック[3]J-POP[1]ヴィジュアル系[1],グループ,1988
2024,HY,不明,グループ,2000
2024,Hey! Say! JUMP,J-POP,グループ,2007
2024,ILLIT,K-POP,maleソロ,1959
2024,ILLIT、Number_i、ME:I,J-POP,グループ,2023
2024,IMP.,J-POP,maleソロ,1959
2024,INI,J-POPK-POP,maleソロ,1959
2024,JO1,J-POP,グループ,2019
2024,King & Prince,,,
2024,Kis-My-Ft2,J-POP,グループ,2005
2024,L'Arc～en～Ciel,ポップ・ロック[1]ハードロック[2]ニュー・ウェイヴ[3]ポストパンク[3]グランジ[3]オルタナティヴ・ロック[3],グループ,1991
2024,LE SSERAFIM,K-POP,グループ,2022
2024,ME:I,J-POP、K-POP,maleソロ,1959
2024,MISAMO,J-POP,グループ,2023
2024,MISIA,J-POP,femaleソロ,1978
2024,MY FIRST STORY×HYDE,,,
2024,May J.,J-POPR&B,femaleソロ,1965
2024,Mrs. GREEN APPLE,J-POP,グループ,2013
2024,NewJeans,K-POP,グループ,2022
2024,NiziU,J-POP,グループ,2020
2024,NiziU × 七尾高等学校吹奏楽部,,,
2024,Number_i,J-POPヒップホップ,maleソロ,1959
2024,ORANGE RANGE,J-POP,グループ,2001
2024,Omoinotake,R&B[1]ジャズ[1]ポップ[1],グループ,2012
2024,Perfume,J-POP,グループ,2000
2024,RIIZE,K-POP,グループ,2023
2024,SEVENTEEN,不明,グループ,2015
2024,SUPER BEAVER,ロック[1],グループ,2005
2024,SUPER EIGHT,J-POP,グループ,2002
2024,SUPER EIGHT × 東海大学付属静岡翔洋高等学校吹奏楽部,,,
2024,SWEET STEADY,J-POP,グループ,1968
2024,Saucy Dog,ロック[2],グループ,2013
2024,SixTONES,J-POP,グループ,2015
2024,Snow Man,J-POP,グループ,2012
2024,Stray Kids,K-POP[1]ポップラップ[1]EDM[1],グループ,2017
2024,Superfly,J-POP,グループ,2004
