year,program,artist,appearances,song,tags,type,origin,associated_acts,members
2020,NHK紅白歌合戦,日向坂46,2.0,アザトカワイイ,"J-POP, アイドル",女性グループ,日本,Sony Music Entertainment秋元康,現メンバーを参照
2020,NHK紅白歌合戦,星野源,6.0,うちで踊ろう (大晦日),"J-POP, R&B, シンガーソングライター, ダンス",ソロ,日本 埼玉県川口市[1],"SAKEROCK（2000年 - 2015年）, 河村""カースケ""智康, ハマ・オカモト, 長岡亮介 ほか",
2020,NHK紅白歌合戦,東京事変,1.0,うるうるうるう〜能動的閏〆篇〜[• 23],"J-POP, ロック",Group,日本,井上雨迩,"椎名林檎（ボーカル・ギター）, 浮雲（ギター）, 亀田誠治（ベース）, 伊澤一葉（キーボード）, 刄田綴色（ドラムス）"
2020,NHK紅白歌合戦,松任谷由実,5.0,守ってあげたい,"J-POP, シンガーソングライター, ロック, 歌謡曲, 演歌",femaleソロ,日本 東京都八王子市,"かまやつひろし, 村井邦彦, 川添象郎, ティン・パン・アレー, 松任谷正隆",
2020,NHK紅白歌合戦,松田聖子,24.0,瑠璃色の地球 2020,"J-POP, アイドル, ダンス, 歌謡曲, 演歌",ソロ,日本 福岡県三潴郡筑邦町荒木（現：久留米市荒木町）,"若松宗雄（1980年 - 1989年、2000年 - 2003年）, 大村雅朗（1980年 - 1989年）[4], 松本隆（1981年 - 1988年、1999年、2015年）, 小倉良（1992年 - 1998年、2000年、2002年、2005年 - 2015年）, 原田真二（2000年 - 2004年）",
2020,NHK紅白歌合戦,櫻坂46,1.0,Nobody's fault,"J-POP, アイドル",Group,日本,"Sony Music Entertainment, 秋元康（プロデューサー）",現メンバーを参照
2020,NHK紅白歌合戦,水森かおり,18.0,瀬戸内 小豆島 〜2020映えSP〜,"歌謡曲, 演歌",ソロ,東京都北区,,
2020,NHK紅白歌合戦,氷川きよし,21.0,限界突破×サバイバー,"J-POP, アニメ, 歌謡曲, 演歌",ソロ,日本 福岡県福岡市南区[5],,
2020,NHK紅白歌合戦,玉置浩二,2.0,田園,"J-POP, シンガーソングライター, ロック, 歌謡曲, 演歌",maleソロ,日本 北海道旭川市,"安全地帯, 松井五郎, 須藤晃",
2020,NHK紅白歌合戦,瑛人,1.0,香水,,maleソロ,日本 神奈川県横浜市旭区[1],小野寺淳之介（ギター）ルンヒャン（シンガーソングライター）,
2020,NHK紅白歌合戦,石川さゆり,43.0,天城越え,"J-POP, 歌謡曲, 演歌",ソロ,日本・熊本県飽託郡飽田村（後の飽田町、現・熊本市南区）,,
2020,NHK紅白歌合戦,福山雅治,13.0,家族になろうよ,"J-POP, シンガーソングライター, 歌謡曲",maleソロ,Nagasaki,"井上鑑, KOH+",
2020,NHK紅白歌合戦,純烈,3.0,愛をください 〜Don't you cry〜,"歌謡曲, 演歌",男性グループ,日本,,"酒井一圭, 白川裕二郎, 後上翔太"
2020,NHK紅白歌合戦,郷ひろみ,33.0,筒美京平 トリビュートメドレー[• 15],"J-POP, R&B, アイドル, 歌謡曲, 演歌",ソロ,日本 福岡県,"酒井政利, 筒美京平, 萩田光雄, 井上鑑, 坂本龍一, 大村雅朗, 唐木裕史",
2020,NHK紅白歌合戦,鈴木雅之,3.0,夢で逢えたら,"J-POP, アニメ, 歌謡曲",maleソロ,Ōta,ラッツ&スター,
2020,NHK紅白歌合戦,関ジャニ∞,9.0,みんなで踊ろう!前向きスクリーム!,"J-POP, エレクトロニック, ロック",男性グループ,日本・大阪府,,"横山裕（ボーカル・パーカッション・トランペット・ギター）, 村上信五（ボーカル・キーボード）, 丸山隆平（ボーカル・ベース）, 安田章大（メインボーカル・ギター）, 大倉忠義（ボーカル・ドラムス）"
2020,NHK紅白歌合戦,,0.0,紅白 ディズニースペシャルメドレー[• 12][• 13],"J-POP, エレクトロニック, ロック",maleソロ,Kōchi,,
2020,NHK紅白歌合戦,,0.0,連続テレビ小説「エール」[• 16],"J-POP, エレクトロニック, ロック",maleソロ,Kōchi,,
2020,ベストアーティスト,AKB48,,,"J-POP, アイドル",女性グループ,日本,秋元康（総合プロデューサー）AKB48グループ,メンバーを参照
2020,ベストアーティスト,BTS,,,"J-POP, K-POP, バンド",Group,Seoul,HYBEパン・シヒョクPdogg,
2020,ベストアーティスト,DA PUMP,,,"J-POP, R&B, アニメ, ダンス, バンド, 歌謡曲",Group,日本,"m.c.A・T, 今井大介, SASA, Shungo.","ISSA, YORI, TOMO, KIMI, U-YEAH, KENZO"
2020,ベストアーティスト,DISH//,,,"J-POP, ダンス, ロック",Group,日本,,"北村匠海（ボーカル・ギター）, 矢部昌暉（ギター・コーラス）, 橘柊生（DJ・キーボード・ラップ）, 泉大智（ドラムス）"
2020,ベストアーティスト,EXILE,,,"J-POP, R&B, ダンス",Group,日本,,"EXILE HIRO, 松本利夫, EXILE ÜSA, EXILE MAKIDAI, EXILE ATSUSHI, EXILE AKIRA, EXILE TAKAHIRO, 橘ケンチ, EXILE TETSUYA, EXILE NESMITH, EXILE SHOKICHI, EXILE NAOTO, 小林直己, 白濱亜嵐, 世界, 佐藤大樹"
2020,ベストアーティスト,Foorin,,,"J-POP, エレクトロニック, ロック",maleソロ,Kōchi,,
2020,ベストアーティスト,GENERATIONS from EXILE TRIBE,,,"J-POP, アニメ",Group,日本,,"白濱亜嵐, 片寄涼太, 数原龍友, 小森隼, 佐野玲於, 中務裕太"
2020,ベストアーティスト,Hey! Say! JUMP,,,J-POP,男性グループ,日本,,"Hey! Say! 7, 山田涼介, 知念侑李, 中島裕翔, Hey! Say! BEST, 有岡大貴, 髙木雄也, 伊野尾慧, 八乙女光, 薮宏太"
2020,ベストアーティスト,IZ*ONE,,,"J-POP, K-POP",Group,韓国,"ハン・ソンス（韓国、2018年10月 - 2020年4月）, SWING Entertainment（韓国、2020年4月 - 2021年4月）, 秋元康（日本）, Vernalossom（日本）",
2020,ベストアーティスト,KAT-TUN,,,"J-POP, バンド",Group,日本,,
2020,ベストアーティスト,LiSA,,,"J-POP, アニメ, ロック",ソロ,日本 岐阜県関市[2][3],,
2020,ベストアーティスト,Mr.Children,,,"J-POP, ロック, 歌謡曲",Group,日本 東京都[1],小林武史（1992年 - 2014年),"桜井和寿（ボーカル・ギター）, 田原健一（ギター）, 中川敬輔（ベース）, 鈴木英哉（ドラムス）"
2020,ベストアーティスト,NEWS,,,"J-POP, バンド",Group,Tokyo,,
2020,ベストアーティスト,NiziU,,,"J-POP, K-POP, アイドル",Group,日本,"ソニー・ミュージックエンタテインメント, J.Y. Park","MAKO, RIO, MAYA, RIKU, AYAKA, MAYUKA, RIMA, MIIHI, NINA"
2020,ベストアーティスト,Perfume,,,"J-POP, ダンス",Group,日本 広島県,中田ヤスタカMIKIKO,"樫野有香（かしゆか）, 西脇綾香（あ〜ちゃん）, 大本彩乃（のっち）"
2020,ベストアーティスト,SEKAI NO OWARI,,,"J-POP, アニメ, ロック",Group,日本 東京都大田区,"CHRYSANTHEMUM BRIDGE, 小林武史","Nakajin（ギター）, Fukase（ボーカル）, Saori（ピアノ）, DJ LOVE（DJ）"
2020,ベストアーティスト,Sexy Zone,,,"J-POP, エレクトロニック, ロック",男性グループ,日本,,"佐藤勝利, 菊池風磨, 松島聡, 寺西拓人, 原嘉孝, 橋本将生, 猪俣周杜, 篠塚大輝"
2020,ベストアーティスト,SixTONES,,,"J-POP, バンド",男性グループ,日本,,"ジェシー, 京本大我, 松村北斗, 髙地優吾, 森本慎太郎, 田中樹"
2020,ベストアーティスト,Snow Man,,,"J-POP, バンド",男性グループ,日本,,"岩本照, 深澤辰哉, ラウール, 渡辺翔太, 向井康二, 阿部亮平, 目黒蓮, 宮舘涼太, 佐久間大介"
2020,ベストアーティスト,TOMORROW X TOGETHER,,,"J-POP, K-POP, バンド",Group,韓国 ソウル特別市,HYBE,"スビン, ヨンジュン, ボムギュ, テヒョン, ヒュニンカイ"
2020,ベストアーティスト,いきものがかり,,,"J-POP, ロック",Group,日本 神奈川県[注 1],"本間昭光, 亀田誠治, 島田昌典, 江口亮","吉岡聖恵（ボーカル）, 水野良樹（ギター・ピアノ）"
2020,ベストアーティスト,ジェジュン,,,"J-POP, K-POP, エレクトロニック, ロック",ソロ,大韓民国・忠清南道公州市,JYJ東方神起,
2020,ベストアーティスト,ジャニーズWEST,,,"エレクトロニック, ロック",男性グループ,日本,,"重岡大毅, 桐山照史, 中間淳太, 神山智洋, 藤井流星, 濵田崇裕, 小瀧望"
2020,ベストアーティスト,ナオト・インティライミ,,,,maleソロ,,,
2020,ベストアーティスト,三代目 J SOUL BROTHERS from EXILE TRIBE,,,"J-POP, ダンス",Group,日本,HIRO,"NAOTO, 小林直己, ELLY, 山下健二郎, 岩田剛典, 今市隆二, ØMI"
2020,ベストアーティスト,三浦大知,,,"J-POP, シンガーソングライター",ソロ,日本 沖縄県,"KREVA, Folder",
2020,ベストアーティスト,乃木坂46,,,"J-POP, アイドル, 歌謡曲",Group,日本,"Sony Music Entertainment, 秋元康",現メンバーを参照
2020,ベストアーティスト,宮本浩次,,,"シンガーソングライター, 歌謡曲",maleソロ,Kita,,
2020,ベストアーティスト,家入レオ,,,,femaleソロ,日本 福岡県久留米市,西尾芳彦,
2020,ベストアーティスト,嵐,,,"J-POP, ダンス, バンド",Group,Honolulu,,
2020,ベストアーティスト,日向坂46,,,"J-POP, アイドル",女性グループ,日本,Sony Music Entertainment秋元康,現メンバーを参照
2020,ベストアーティスト,柴咲コウ,,,J-POP,ソロ,Toshima,,
2020,ベストアーティスト,池田エライザ,,,J-POP,ソロ,日本 福岡県福岡市,,
2020,ベストアーティスト,清塚信也,,,,maleソロ,日本・東京都,,
2020,ベストアーティスト,福山雅治,,,"J-POP, シンガーソングライター, 歌謡曲",maleソロ,Nagasaki,"井上鑑, KOH+",
2020,ベストアーティスト,絢香,,,"J-POP, 歌謡曲",femaleソロ,日本 大阪府守口市[1],西尾芳彦,
2020,ベストアーティスト,関ジャニ∞,,,"J-POP, エレクトロニック, ロック",男性グループ,日本・大阪府,,"横山裕（ボーカル・パーカッション・トランペット・ギター）, 村上信五（ボーカル・キーボード）, 丸山隆平（ボーカル・ベース）, 安田章大（メインボーカル・ギター）, 大倉忠義（ボーカル・ドラムス）"
2020,ベストアーティスト,［Alexandros］,,,"J-POP, アニメ, ロック",Group,日本 神奈川県相模原市,,"川上洋平（ボーカル ・ギター）, 磯部寛之（ベース ・ コーラス）, 白井眞輝（ギター）, リアド偉武（ドラムス）"
2020,ミュージックステーションスーパーライブ,A.B.C-Z,,,,男性グループ,日本,,"橋本良亮, 戸塚祥太, 五関晃一, 塚田僚一"
2020,ミュージックステーションスーパーライブ,AI,,,"J-POP, R&B, シンガーソングライター, ダンス, ヒップホップ",femaleソロ,Los Angeles,,
2020,ミュージックステーションスーパーライブ,AKB48,,,"J-POP, アイドル",女性グループ,日本,秋元康（総合プロデューサー）AKB48グループ,メンバーを参照
2020,ミュージックステーションスーパーライブ,BABYMETAL,,,"J-POP, アイドル, ロック",女性グループ,日本,KOBAMETAL（プロデュース）,"SU-METAL（ボーカル・ダンス）, MOAMETAL（スクリーム・ダンス）, MOMOMETAL（スクリーム・ダンス）"
2020,ミュージックステーションスーパーライブ,BoA,,,"J-POP, K-POP, R&B, アイドル, シンガーソングライター",ソロ,韓国 ソウル特別市,GOT the beat,
2020,ミュージックステーションスーパーライブ,CHEMISTRY,,,"J-POP, R&B, アニメ",Group,日本,,"川畑要（ボーカル）, 堂珍嘉邦（ボーカル）"
2020,ミュージックステーションスーパーライブ,DA PUMP,,,"J-POP, R&B, アニメ, ダンス, バンド, 歌謡曲",Group,日本,"m.c.A・T, 今井大介, SASA, Shungo.","ISSA, YORI, TOMO, KIMI, U-YEAH, KENZO"
2020,ミュージックステーションスーパーライブ,DISH//,,,"J-POP, ダンス, ロック",Group,日本,,"北村匠海（ボーカル・ギター）, 矢部昌暉（ギター・コーラス）, 橘柊生（DJ・キーボード・ラップ）, 泉大智（ドラムス）"
2020,ミュージックステーションスーパーライブ,E-girls,,,"J-POP, シンガーソングライター, ロック",Group,日本,,
2020,ミュージックステーションスーパーライブ,EXILE,,,"J-POP, R&B, ダンス",Group,日本,,"EXILE HIRO, 松本利夫, EXILE ÜSA, EXILE MAKIDAI, EXILE ATSUSHI, EXILE AKIRA, EXILE TAKAHIRO, 橘ケンチ, EXILE TETSUYA, EXILE NESMITH, EXILE SHOKICHI, EXILE NAOTO, 小林直己, 白濱亜嵐, 世界, 佐藤大樹"
2020,ミュージックステーションスーパーライブ,Foorin,,,"J-POP, エレクトロニック, ロック",maleソロ,Kōchi,,
2020,ミュージックステーションスーパーライブ,GENERATIONS,,,"J-POP, アニメ, エレクトロニック, ロック",maleソロ,Kōchi,,
2020,ミュージックステーションスーパーライブ,Hey! Say! JUMP,,,J-POP,男性グループ,日本,,"Hey! Say! 7, 山田涼介, 知念侑李, 中島裕翔, Hey! Say! BEST, 有岡大貴, 髙木雄也, 伊野尾慧, 八乙女光, 薮宏太"
2020,ミュージックステーションスーパーライブ,JUJU,,,"J-POP, R&B, 歌謡曲",femaleソロ,日本広島県庄原市,,
2020,ミュージックステーションスーパーライブ,Jr.EXILE,,,"J-POP, エレクトロニック, ロック",Group,日本,,"EXILE TETSUYA, 吉野北人, 中島颯太, 小森隼, 浦川翔平, 木村慧人"
2020,ミュージックステーションスーパーライブ,KAT-TUN,,,"J-POP, バンド",Group,日本,,
2020,ミュージックステーションスーパーライブ,KinKi Kids,,,J-POP,Group,日本,"プロデューサー, 山下達郎, 吉田拓郎, 藤島ジュリー景子, 堂島孝平, コンサートマスター, 吉田建","堂本光一, 堂本剛"
2020,ミュージックステーションスーパーライブ,King Gnu,,,"J-POP, アニメ, ロック",Group,日本 東京都,,"常田大希（ギター・ボーカル）, 勢喜遊（ドラムス・サンプラー）, 新井和輝（ベース・シンセベース）, 井口理（ボーカル・キーボード）"
2020,ミュージックステーションスーパーライブ,Kis-My-Ft2,,,"J-POP, バンド",男性グループ,日本,,"千賀健永, 宮田俊哉, 横尾渉, 藤ヶ谷太輔, 玉森裕太, 二階堂高嗣"
2020,ミュージックステーションスーパーライブ,LiSA,,,"J-POP, アニメ, ロック",ソロ,日本 岐阜県関市[2][3],,
2020,ミュージックステーションスーパーライブ,Little Glee Monster,,,"J-POP, アニメ",Group,日本,,"かれん（古賀かれん）, MAYU（吉田真悠）, アサヒ（小林あさひ）, ミカ（藤平美香）, 結海（永井結海）, miyou（カマラみゆアイダ）"
2020,ミュージックステーションスーパーライブ,MISIA,,,"J-POP, R&B",ソロ,日本 長崎県対馬市,"鷺巣詩郎, 黒田卓也, エリカ・バドゥ, マーカス・ミラー など",
2020,ミュージックステーションスーパーライブ,Mr.Children,,,"J-POP, ロック, 歌謡曲",Group,日本 東京都[1],小林武史（1992年 - 2014年),"桜井和寿（ボーカル・ギター）, 田原健一（ギター）, 中川敬輔（ベース）, 鈴木英哉（ドラムス）"
2020,ミュージックステーションスーパーライブ,NEWS,,,"J-POP, バンド",Group,Tokyo,,
2020,ミュージックステーションスーパーライブ,NiziU,,,"J-POP, K-POP, アイドル",Group,日本,"ソニー・ミュージックエンタテインメント, J.Y. Park","MAKO, RIO, MAYA, RIKU, AYAKA, MAYUKA, RIMA, MIIHI, NINA"
2020,ミュージックステーションスーパーライブ,Perfume,,,"J-POP, ダンス",Group,日本 広島県,中田ヤスタカMIKIKO,"樫野有香（かしゆか）, 西脇綾香（あ〜ちゃん）, 大本彩乃（のっち）"
2020,ミュージックステーションスーパーライブ,SEKAI NO OWARI,,,"J-POP, アニメ, ロック",Group,日本 東京都大田区,"CHRYSANTHEMUM BRIDGE, 小林武史","Nakajin（ギター）, Fukase（ボーカル）, Saori（ピアノ）, DJ LOVE（DJ）"
2020,ミュージックステーションスーパーライブ,Sexy Zone,,,"J-POP, エレクトロニック, ロック",男性グループ,日本,,"佐藤勝利, 菊池風磨, 松島聡, 寺西拓人, 原嘉孝, 橋本将生, 猪俣周杜, 篠塚大輝"
2020,ミュージックステーションスーパーライブ,SixTONES,,,"J-POP, バンド",男性グループ,日本,,"ジェシー, 京本大我, 松村北斗, 髙地優吾, 森本慎太郎, 田中樹"
2020,ミュージックステーションスーパーライブ,Superfly,,,"J-POP, ロック",Group,日本 愛媛県松山市[注 1],"蔦谷好位置, 多保孝一, 松岡モトキ",越智志帆（ボーカル）
2020,ミュージックステーションスーパーライブ,THE RAMPAGE,,,"J-POP, バンド, ヒップホップ, ロック",Group,Liverpool,,
2020,ミュージックステーションスーパーライブ,Toshl,,,"J-POP, エレクトロニック, ロック, 歌謡曲",maleソロ,日本・千葉県館山市,X JAPAN,
2020,ミュージックステーションスーパーライブ,Uru,,,"J-POP, シンガーソングライター",femaleソロ,,,
2020,ミュージックステーションスーパーライブ,V6,,,"J-POP, バンド, ロック",Group,,,
2020,ミュージックステーションスーパーライブ,aiko,,,"J-POP, シンガーソングライター",femaleソロ,日本 大阪府吹田市,"島田昌典, OSTER project, トオミヨウ",
2020,ミュージックステーションスーパーライブ,milet,,,"J-POP, アニメ, ロック",femaleソロ,日本 東京都,,
2020,ミュージックステーションスーパーライブ,あいみょん,,,"J-POP, シンガーソングライター",femaleソロ,日本 兵庫県西宮市,,
2020,ミュージックステーションスーパーライブ,いきものがかり,,,"J-POP, ロック",Group,日本 神奈川県[注 1],"本間昭光, 亀田誠治, 島田昌典, 江口亮","吉岡聖恵（ボーカル）, 水野良樹（ギター・ピアノ）"
2020,ミュージックステーションスーパーライブ,コブクロ,,,J-POP,Group,日本 大阪府堺市,,"黒田俊介（ボーカル）, 小渕健太郎（ボーカル・ギター）"
2020,ミュージックステーションスーパーライブ,ゴールデンボンバー,,,"J-POP, ロック",Group,,tatsuo（everset）,
2020,ミュージックステーションスーパーライブ,ジャニーズWEST,,,"エレクトロニック, ロック",男性グループ,日本,,"重岡大毅, 桐山照史, 中間淳太, 神山智洋, 藤井流星, 濵田崇裕, 小瀧望"
2020,ミュージックステーションスーパーライブ,ビリー・アイリッシュ,,,,Group,,"フィニアス・オコネル[5], デンゼル・カリー",
2020,ミュージックステーションスーパーライブ,マカロニえんぴつ,,,R&B,Group,日本・神奈川県,,"はっとり（ボーカル・ギター）, 高野賢也（ベース・コーラス）, 田辺由明（ギター・コーラス）, 長谷川大喜（キーボード・コーラス）"
2020,ミュージックステーションスーパーライブ,三代目 J SOUL BROTHERS,,,"J-POP, ダンス",Group,日本,HIRO,"NAOTO, 小林直己, ELLY, 山下健二郎, 岩田剛典, 今市隆二, ØMI"
2020,ミュージックステーションスーパーライブ,三浦大知,,,"J-POP, シンガーソングライター",ソロ,日本 沖縄県,"KREVA, Folder",
2020,ミュージックステーションスーパーライブ,乃木坂46,,,"J-POP, アイドル, 歌謡曲",Group,日本,"Sony Music Entertainment, 秋元康",現メンバーを参照
2020,ミュージックステーションスーパーライブ,久保田利伸,,,"J-POP, R&B, シンガーソングライター, 歌謡曲",maleソロ,日本 静岡県庵原郡蒲原町（現静岡市清水区）,,
2020,ミュージックステーションスーパーライブ,宮本浩次,,,"シンガーソングライター, 歌謡曲",maleソロ,Kita,,
2020,ミュージックステーションスーパーライブ,小沢健二,,,"J-POP, R&B, シンガーソングライター, 歌謡曲",maleソロ,日本 神奈川県相模原市,,
2020,ミュージックステーションスーパーライブ,嵐,,,"J-POP, ダンス, バンド",Group,Honolulu,,
2020,ミュージックステーションスーパーライブ,広瀬香美,,,"J-POP, シンガーソングライター",femaleソロ,日本 福岡県筑紫郡筑紫野町（現在の筑紫野市）[1],田村充義,
2020,ミュージックステーションスーパーライブ,日向坂46,,,"J-POP, アイドル",女性グループ,日本,Sony Music Entertainment秋元康,現メンバーを参照
2020,ミュージックステーションスーパーライブ,星野源,,,"J-POP, R&B, シンガーソングライター, ダンス",ソロ,日本 埼玉県川口市[1],"SAKEROCK（2000年 - 2015年）, 河村""カースケ""智康, ハマ・オカモト, 長岡亮介 ほか",
2020,ミュージックステーションスーパーライブ,東京事変,,,"J-POP, ロック",Group,日本,井上雨迩,"椎名林檎（ボーカル・ギター）, 浮雲（ギター）, 亀田誠治（ベース）, 伊澤一葉（キーボード）, 刄田綴色（ドラムス）"
2020,ミュージックステーションスーパーライブ,森七菜,,,"J-POP, アイドル",ソロ,日本 大分県,,
2020,ミュージックステーションスーパーライブ,櫻坂46,,,"J-POP, アイドル",Group,日本,"Sony Music Entertainment, 秋元康（プロデューサー）",現メンバーを参照
2020,ミュージックステーションスーパーライブ,瑛人,,,,maleソロ,日本 神奈川県横浜市旭区[1],小野寺淳之介（ギター）ルンヒャン（シンガーソングライター）,
2020,ミュージックステーションスーパーライブ,石丸幹二,,,,ソロ,日本・千葉県市原市[3],,
2020,ミュージックステーションスーパーライブ,福山雅治,,,"J-POP, シンガーソングライター, 歌謡曲",maleソロ,Nagasaki,"井上鑑, KOH+",
2020,ミュージックステーションスーパーライブ,関ジャニ∞,,,"J-POP, エレクトロニック, ロック",男性グループ,日本・大阪府,,"横山裕（ボーカル・パーカッション・トランペット・ギター）, 村上信五（ボーカル・キーボード）, 丸山隆平（ボーカル・ベース）, 安田章大（メインボーカル・ギター）, 大倉忠義（ボーカル・ドラムス）"
2020,ミュージックステーションスーパーライブ,高嶋ちさ子,,,,femaleソロ,日本 東京都渋谷区,,
2020,ミュージックステーションスーパーライブ,［Alexandros］,,,"J-POP, アニメ, ロック",Group,日本 神奈川県相模原市,,"川上洋平（ボーカル ・ギター）, 磯部寛之（ベース ・ コーラス）, 白井眞輝（ギター）, リアド偉武（ドラムス）"
2021,NHK紅白歌合戦,AI,4.0,アルデバラン,"J-POP, R&B, シンガーソングライター, ダンス, ヒップホップ",femaleソロ,Los Angeles,,
2021,NHK紅白歌合戦,Awesome City Club,1.0,勿忘,J-POP,Group,日本 東京都,"mabanua, 高橋久美子[4], いしわたり淳治, 久保田真悟（Jazzin' park）, ESME MORI, トオミヨウ, 永野亮（APOGEE）, 永井聖一, Curly Giraffe, TOSHIKI HAYASHI（%C）","atagi（ボーカル・ギター）, PORIN（ボーカル・シンセサイザー）, モリシー（ギター・シンセサイザー・ボーカル）"
2021,NHK紅白歌合戦,BUMP OF CHICKEN,2.0,なないろ[• 21],"J-POP, アニメ, ロック",Group,日本 千葉県佐倉市,MOR （音楽プロデューサー）,"藤原基央（ボーカル・ギター）, 増川弘明（ギター）, 直井由文（ベース）, 升秀夫（ドラムス）"
2021,NHK紅白歌合戦,BiSH,1.0,プロミスザスター,"J-POP, アイドル, ロック",Group,日本,"渡辺淳之介, 松隈ケンタ（SCRAMBLES）",
2021,NHK紅白歌合戦,DISH//,1.0,猫,"J-POP, ダンス, ロック",Group,日本,,"北村匠海（ボーカル・ギター）, 矢部昌暉（ギター・コーラス）, 橘柊生（DJ・キーボード・ラップ）, 泉大智（ドラムス）"
2021,NHK紅白歌合戦,GENERATIONS,3.0,Make Me Better,"J-POP, アニメ, エレクトロニック, ロック",maleソロ,Kōchi,,
2021,NHK紅白歌合戦,KAT-TUN,1.0,Real Face #2,"J-POP, バンド",Group,日本,,
2021,NHK紅白歌合戦,LiSA,3.0,明け星,"J-POP, アニメ, ロック",ソロ,日本 岐阜県関市[2][3],,
2021,NHK紅白歌合戦,LiSA,3.0,炎,"J-POP, アニメ, ロック",ソロ,日本 岐阜県関市[2][3],,
2021,NHK紅白歌合戦,MISIA,6.0,明日へ 2021 [• 27],"J-POP, R&B",ソロ,日本 長崎県対馬市,"鷺巣詩郎, 黒田卓也, エリカ・バドゥ, マーカス・ミラー など",
2021,NHK紅白歌合戦,NiziU,2.0,Take a picture,"J-POP, K-POP, アイドル",Group,日本,"ソニー・ミュージックエンタテインメント, J.Y. Park","MAKO, RIO, MAYA, RIKU, AYAKA, MAYUKA, RIMA, MIIHI, NINA"
2021,NHK紅白歌合戦,Perfume,14.0,ポリゴンウェイヴ,"J-POP, ダンス",Group,日本 広島県,中田ヤスタカMIKIKO,"樫野有香（かしゆか）, 西脇綾香（あ〜ちゃん）, 大本彩乃（のっち）"
2021,NHK紅白歌合戦,SixTONES,2.0,マスカラ,"J-POP, バンド",男性グループ,日本,,"ジェシー, 京本大我, 松村北斗, 髙地優吾, 森本慎太郎, 田中樹"
2021,NHK紅白歌合戦,Snow Man,1.0,D.D.,"J-POP, バンド",男性グループ,日本,,"岩本照, 深澤辰哉, ラウール, 渡辺翔太, 向井康二, 阿部亮平, 目黒蓮, 宮舘涼太, 佐久間大介"
2021,NHK紅白歌合戦,YOASOBI,2.0,群青,"J-POP, アニメ, ロック",Group,日本,,"Ayase（コンポーザー）, ikura（ボーカル）"
2021,NHK紅白歌合戦,milet,2.0,Fly High,"J-POP, アニメ, ロック",femaleソロ,日本 東京都,,
2021,NHK紅白歌合戦,あいみょん,3.0,愛を知るまでは,"J-POP, シンガーソングライター",femaleソロ,日本 兵庫県西宮市,,
2021,NHK紅白歌合戦,さだまさし,21.0,道化師のソネット[• 23],"J-POP, シンガーソングライター, 歌謡曲, 演歌",maleソロ,日本 長崎県長崎市,"グレープ, 渡辺俊幸",
2021,NHK紅白歌合戦,まふまふ,1.0,命に嫌われている。,"J-POP, シンガーソングライター",ソロ,Hokkaido,After the Rain,
2021,NHK紅白歌合戦,ゆず,12.0,虹,"J-POP, アニメ, ロック",Group,Yokohama,,
2021,NHK紅白歌合戦,ケツメイシ,1.0,ライフイズビューティフル,"J-POP, ヒップホップ",男性グループ,日本,,"Ryo（MC）, Ryoji（ボーカル・MC）, 大蔵（MC）"
2021,NHK紅白歌合戦,三山ひろし,7.0,浮世傘 〜第5回けん玉世界記録への道〜,"歌謡曲, 演歌",ソロ,日本 高知県南国市,,
2021,NHK紅白歌合戦,上白石萌音,1.0,夜明けをくちずさめたら,J-POP,ソロ,日本 鹿児島県鹿児島市,,
2021,NHK紅白歌合戦,乃木坂46,7.0,きっかけ,"J-POP, アイドル, 歌謡曲",Group,日本,"Sony Music Entertainment, 秋元康",現メンバーを参照
2021,NHK紅白歌合戦,坂本冬美,33.0,夜桜お七,"J-POP, 歌謡曲, 演歌",femaleソロ,日本・和歌山県西牟婁郡上富田町,,
2021,NHK紅白歌合戦,天童よしみ,26.0,あんたの花道〜ブラバンSP〜,"歌謡曲, 演歌",ソロ,日本 大阪府八尾市,,
2021,NHK紅白歌合戦,宮本浩次,2.0,夜明けのうた,"シンガーソングライター, 歌謡曲",maleソロ,Kita,,
2021,NHK紅白歌合戦,山内惠介,7.0,有楽町で逢いましょう,演歌,ソロ,日本・福岡県,,
2021,NHK紅白歌合戦,布袋寅泰,1.0,さらば青春の光 ＜紅白SP＞[• 26],ロック,maleソロ,日本 群馬県高崎市,,
2021,NHK紅白歌合戦,平井大,1.0,"Stand by me, Stand by you.","J-POP, シンガーソングライター",maleソロ,日本 東京都豊島区,"EIGO, 西陽仁, nabeLTD",
2021,NHK紅白歌合戦,日向坂46,3.0,君しか勝たん,"J-POP, アイドル",女性グループ,日本,Sony Music Entertainment秋元康,現メンバーを参照
2021,NHK紅白歌合戦,星野源,7.0,不思議,"J-POP, R&B, シンガーソングライター, ダンス",ソロ,日本 埼玉県川口市[1],"SAKEROCK（2000年 - 2015年）, 河村""カースケ""智康, ハマ・オカモト, 長岡亮介 ほか",
2021,NHK紅白歌合戦,東京事変,2.0,緑酒,"J-POP, ロック",Group,日本,井上雨迩,"椎名林檎（ボーカル・ギター）, 浮雲（ギター）, 亀田誠治（ベース）, 伊澤一葉（キーボード）, 刄田綴色（ドラムス）"
2021,NHK紅白歌合戦,東京都交響楽団,1.0,序曲,,Group,日本・東京都台東区,,音楽監督大野和士首席客演指揮者アラン・ギルバート終身名誉指揮者小泉和裕桂冠指揮者エリアフ・インバルソロ・コンサートマスター矢部達哉コンサートマスター水谷晃コンサートマスター山本友重
