year,artist,genre,type,debut_year
2021,西野カナ,ソロシンガー,女性ソロ,
2021,郷ひろみ,ソロシンガー,男性ソロ,
2021,鈴木雅之,不明,不明,
2021,関ジャニ∞,アイドル,男性グループ,
2021,高橋洋子,不明,不明,
2022,&TEAM,J-POP,グループ,
2022,10-FEET,ロック/バンド,バンド,
2022,A.B.C-Z,アイドル,男性グループ,
2022,AKB48,アイドル,女性グループ,
2022,Ado,不明,不明,
2022,Aimer,不明,不明,
2022,BE:FIRST,不明,不明,
2022,BiSH,ロック/バンド,バンド,
2022,DA PUMP,J-POP,グループ,
2022,DISH//,ロック/バンド,バンド,
2022,Da-iCE,J-POP,グループ,
2022,ELEVENPLAY,J-POP,グループ,
2022,FANTASTICS,ロック/バンド,バンド,1985
2022,FANTASTICS from EXILE TRIBE,J-POP,グループ,
2022,GENERATIONS,不明,不明,
2022,Gaho × THE BEAT GARDEN,不明,不明,
2022,Hey! Say! JUMP,アイドル,男性グループ,
2022,Hoodie fam,不明,不明,
2022,IVE,アイドル,女性グループ,
2022,JO1,J-POP,グループ,
2022,KARA,J-POP,グループ,2007
2022,KAT-TUN,アイドル,男性グループ,
2022,KinKi Kids,アイドル,男性グループ,
2022,King & Prince,アイドル,男性グループ,
2022,King Gnu,ロック/バンド,バンド,
2022,Kis-My-Ft2,アイドル,男性グループ,
2022,LE SSERAFIM,J-POP,グループ,
2022,Little Glee Monster,J-POP,グループ,
2022,MISIA,不明,不明,
2022,MIYAVI,不明,不明,
2022,Mirage Collective,不明,不明,
2022,Mrs. GREEN APPLE,ロック/バンド,バンド,
2022,NEWS,不明,不明,
2022,NiziU,J-POP,グループ,
2022,O-Zone,J-POP,グループ,
2022,Official髭男dism,ロック/バンド,バンド,
2022,Original Love & Ovall,不明,不明,
2022,PUFFY,不明,不明,
2022,Perfume,アイドル,女性グループ,1999
2022,SEKAI NO OWARI,ロック/バンド,バンド,
2022,SEVENTEEN,不明,不明,
2022,STU48,アイドル,女性グループ,
2022,Saucy Dog,ロック/バンド,バンド,
2022,Sexy Zone,アイドル,男性グループ,2011
2022,SixTONES,アイドル,男性グループ,
2022,Snow Man,アイドル,男性グループ,
2022,Stray Kids,J-POP,グループ,
2022,Superfly,不明,不明,
2022,THE LAST ROCKSTARS,不明,不明,
2022,THE RAMPAGE,不明,不明,
2022,THE RAMPAGE from EXILE TRIBE,J-POP,グループ,
2022,TWICE,J-POP,グループ,2007
2022,Tani Yuuki,不明,不明,
2022,Travis Japan,アイドル,男性グループ,
2022,Vaundy,不明,不明,
2022,YUKI,不明,不明,
2022,aiko,不明,不明,
2022,back number,ロック/バンド,バンド,
2022,milet,不明,不明,
2022,milet×Aimer×幾田りら×Vaundy,不明,不明,
2022,,,,
2022,yama,ロック/バンド,バンド,
2022,あいみょん,不明,不明,
2022,なにわ男子,アイドル,男性グループ,
2022,ゆず,不明,不明,
2022,ゆず×中川大志,不明,不明,
2022,ウタ,不明,不明,
2022,ゴスペラーズ×Little Glee Monster,不明,不明,
2022,ゴールデンボンバー,ロック/バンド,バンド,
2022,ジェジュン,ソロシンガー,男性ソロ,
2022,ジャニーズWEST,アイドル,男性グループ,2011
2022,ブラックビスケッツ,J-POP,グループ,
2022,ポルノグラフィティ,ロック/バンド,バンド,
2022,マカロニえんぴつ,ロック/バンド,バンド,
2022,レミオロメン,ロック/バンド,バンド,
2022,三山ひろし,不明,不明,
2022,三浦大知,不明,不明,
2022,中島美嘉,不明,不明,
2022,乃木坂46,アイドル,女性グループ,
2022,優里,ソロシンガー,男性ソロ,
2022,前田公輝×内田真礼×Cocomi,不明,不明,
2022,加山雄三,不明,不明,
2022,坂本冬美,不明,不明,
2022,大塚愛,ロック/バンド,バンド,
2022,天童よしみ,不明,不明,
2022,安全地帯,ロック/バンド,バンド,
2022,宮本浩次,不明,不明,
2022,小沢健二,不明,不明,
2022,山内惠介,不明,不明,
2022,工藤静香,不明,不明,
2022,工藤静香×Cocomi,不明,不明,
2022,広瀬香美,不明,不明,
2022,後藤真希,不明,不明,
2022,日向坂46,アイドル,女性グループ,
2022,星野源,ロック/バンド,バンド,
2022,松任谷由実 with 荒井由実,不明,不明,
2022,"桑田佳祐 feat. 佐野元春, 世良公則, Char, 野口五郎",不明,不明,
2022,櫻坂46,アイドル,女性グループ,
2022,水森かおり,不明,不明,
2022,氷川きよし,不明,不明,
2022,清塚信也,不明,不明,
2022,石丸幹二×アイナ・ジ・エンド,不明,不明,
2022,石川さゆり,不明,不明,
2022,福山雅治,不明,不明,
2022,篠原涼子,不明,不明,
2022,純烈（ダチョウ倶楽部・有吉弘行）,不明,不明,
2022,絢香×コブクロ,不明,不明,
2022,緑黄色社会,ロック/バンド,バンド,
2022,美炎-BIEN-,不明,不明,
2022,藤井風,不明,不明,
2022,西野カナ,ソロシンガー,女性ソロ,
2022,郷ひろみ,ソロシンガー,男性ソロ,
2022,鈴木雅之,不明,不明,
2022,関ジャニ∞,アイドル,男性グループ,
2023,&TEAM,J-POP,グループ,
2023,10-FEET,ロック/バンド,バンド,
2023,AI,不明,不明,
2023,Ado,不明,不明,
2023,"Awich, NENE, MaRI, AI & YURIYAN RETRIEVER",不明,不明,
2023,BE:FIRST,不明,不明,
2023,DA PUMP,J-POP,グループ,
2023,Da-iCE,J-POP,グループ,
2023,GENERATIONS,不明,不明,
2023,GENERATIONS from EXILE TRIBE,J-POP,グループ,
2023,IMP.,アイドル,男性グループ,
2023,JO1,J-POP,グループ,
2023,JUJU,不明,不明,
2023,Kep1er,J-POP,グループ,
2023,KinKi Kids,アイドル,男性グループ,
2023,KinKi Kids×King & Prince,不明,不明,
2023,King & Prince,アイドル,男性グループ,
2023,King Gnu,ロック/バンド,バンド,
2023,L'Arc〜en〜Ciel,ロック/バンド,バンド,
2023,LE SSERAFIM,J-POP,グループ,
2023,Little Glee Monster,J-POP,グループ,
2023,MAN WITH A MISSION × milet,不明,不明,
2023,MIKIKO×Rhizomatiks×三浦大知×SP Dancers×ELEVENPLAY×Perfume,不明,不明,
2023,MISAMO,J-POP,グループ,
2023,MISIA,不明,不明,
2023,Mrs. GREEN APPLE,ロック/バンド,バンド,
2023,NewJeans,J-POP,グループ,
2023,NiziU,J-POP,グループ,
2023,Official髭男dism,ロック/バンド,バンド,
2023,Perfume,アイドル,女性グループ,1999
2023,Rockon Social Club,ロック/バンド,バンド,
2023,SEKAI NO OWARI,ロック/バンド,バンド,
2023,SEVENTEEN,不明,不明,
2023,SKY-HI×Nissy,不明,不明,
2023,SUPER BEAVER,ロック/バンド,バンド,
2023,Saucy Dog,ロック/バンド,バンド,
2023,Sexy Zone,アイドル,男性グループ,2011
2023,SixTONES,アイドル,男性グループ,
2023,Snow Man,アイドル,男性グループ,
2023,Stray Kids,J-POP,グループ,
2023,Stray Kids×LiSA,不明,不明,
2023,Superfly,不明,不明,
2023,THE RAMPAGE,不明,不明,
2023,Toshl,ロック/バンド,バンド,
2023,YOASOBI,不明,不明,
2023,YOSHIKI,ロック/バンド,バンド,
2023,aiko,不明,不明,
2023,ano,J-POP,グループ,
2023,milet × MAN WITH A MISSION,不明,不明,
2023,yama,ロック/バンド,バンド,
2023,あいみょん,不明,不明,
2023,いきものがかり,J-POP,グループ,
2023,さだまさし,不明,不明,
2023,すとぷり,J-POP,グループ,
2023,ちゃんみな,不明,不明,
2023,なにわ男子,アイドル,男性グループ,
2023,ゆず,不明,不明,
2023,エレファントカシマシ,ロック/バンド,バンド,
2023,キタニタツヤ,不明,不明,
2023,キョコロヒー,不明,不明,
2023,クイーン+アダム・ランバート,ロック/バンド,バンド,
2023,ゴールデンボンバー,ロック/バンド,バンド,
2023,ジェジュン,ソロシンガー,男性ソロ,
2023,ハマいく,不明,不明,
2023,ポケットビスケッツ&ブラックビスケッツ,不明,不明,
2023,マカロニえんぴつ,ロック/バンド,バンド,
2023,モーニング娘。MステSPユニット（モーニング娘。’23＆OGメンバー）,不明,不明,
2023,三山ひろし,不明,不明,
2023,三浦大知,不明,不明,
2023,乃木坂46,アイドル,女性グループ,
2023,伊藤蘭,不明,不明,
2023,優里,ソロシンガー,男性ソロ,
2023,坂本冬美,不明,不明,
2023,大泉洋,不明,不明,
2023,大泉洋、大森元貴、LE SSERAFIM,不明,不明,
2023,天童よしみ,不明,不明,
2023,寺尾聰,不明,不明,
2023,山内惠介,不明,不明,
2023,山寺宏一、櫻坂46、Stray Kids,不明,不明,
2023,新しい学校のリーダーズ,J-POP,グループ,
2023,日向坂46,アイドル,女性グループ,
2023,昆夏美×山崎育三郎,不明,不明,
2023,星野源,ロック/バンド,バンド,
2023,有吉弘行×藤井フミヤ,不明,不明,
2023,椎名林檎,ロック/バンド,バンド,
2023,橋本環奈、浜辺美波,不明,不明,
2023,櫻坂46,アイドル,女性グループ,
2023,水森かおり,不明,不明,
2023,清水美依紗,不明,不明,
2023,生田絵梨花,アイドル,女性グループ,
2023,由薫,不明,不明,
2023,石川さゆり,不明,不明,
2023,福山雅治,不明,不明,
2023,紅白有志の皆さん,不明,不明,
2023,純烈,J-POP,グループ,
2023,緑黄色社会,ロック/バンド,バンド,
2023,薬師丸ひろ子,不明,不明,
2023,藤井フミヤ,不明,不明,
2023,豊原江理佳,不明,不明,
2023,郷ひろみ,ソロシンガー,男性ソロ,
2023,鈴木雅之,不明,不明,
2023,関ジャニ∞,アイドル,男性グループ,
2024,&TEAM,J-POP,グループ,
2024,AI,不明,不明,
2024,Awich,不明,不明,
2024,Aぇ! group,アイドル,男性グループ,
2024,B'z,不明,不明,
2024,BE:FIRST,不明,不明,
2024,BOYNEXTDOOR,J-POP,グループ,
2024,B小町,不明,不明,
2024,CANDY TUNE,アイドル,女性グループ,
2024,CUTIE STREET,アイドル,女性グループ,
2024,Creepy Nuts,J-POP,グループ,
2024,Da-iCE,J-POP,グループ,
2024,Da-iCE、ME:I,不明,不明,
2024,FRUITS ZIPPER,アイドル,女性グループ,
2024,GENERATIONS,不明,不明,
2024,GLAY,ロック/バンド,バンド,
2024,HY,ロック/バンド,バンド,
2024,Hey! Say! JUMP,アイドル,男性グループ,
2024,ILLIT,J-POP,グループ,
2024,ILLIT、Number_i、ME:I,不明,不明,
2024,IMP.,アイドル,男性グループ,
2024,INI,J-POP,グループ,
2024,JO1,J-POP,グループ,
2024,King & Prince,アイドル,男性グループ,
2024,Kis-My-Ft2,アイドル,男性グループ,
2024,L'Arc～en～Ciel,ロック/バンド,バンド,
2024,LE SSERAFIM,J-POP,グループ,
2024,ME:I,J-POP,グループ,
2024,MISAMO,J-POP,グループ,
2024,MISIA,不明,不明,
2024,MY FIRST STORY×HYDE,不明,不明,
2024,May J.,不明,不明,
2024,Mrs. GREEN APPLE,ロック/バンド,バンド,
2024,NewJeans,J-POP,グループ,
2024,NiziU,J-POP,グループ,
2024,NiziU × 七尾高等学校吹奏楽部,不明,不明,
2024,Number_i,J-POP,グループ,
2024,ORANGE RANGE,ロック/バンド,バンド,
2024,Omoinotake,ロック/バンド,バンド,
2024,Perfume,アイドル,女性グループ,1999
2024,RIIZE,J-POP,グループ,
2024,SEVENTEEN,不明,不明,
2024,SUPER BEAVER,ロック/バンド,バンド,
2024,SUPER EIGHT,アイドル,男性グループ,
2024,SUPER EIGHT × 東海大学付属静岡翔洋高等学校吹奏楽部,不明,不明,
2024,SWEET STEADY,アイドル,女性グループ,
2024,Saucy Dog,ロック/バンド,バンド,
2024,SixTONES,アイドル,男性グループ,
2024,Snow Man,アイドル,男性グループ,
2024,Stray Kids,J-POP,グループ,
2024,Superfly,不明,不明,
2024,THE ALFEE,ロック/バンド,バンド,1973
2024,THE RAMPAGE,不明,不明,
2024,THE RAMPAGE from EXILE TRIBE,J-POP,グループ,
2024,TOMORROW X TOGETHER,J-POP,グループ,
2024,TWICE,J-POP,グループ,2007
2024,Travis Japan,アイドル,男性グループ,
2024,Vaundy,不明,不明,
2024,XG,J-POP,グループ,
2024,aespa,J-POP,グループ,
2024,aiko,不明,不明,
2024,ano,J-POP,グループ,
2024,m-flo loves Maya,不明,不明,
2024,m-flo loves 櫻井翔,不明,不明,
2024,timelesz,アイドル,男性グループ,2011
2024,tuki.,ソロシンガー,女性ソロ,
2024,あいみょん,不明,不明,
2024,いきものがかり,J-POP,グループ,
2024,こっちのけんと,不明,不明,
2024,すずきまゆみ×清塚信也,不明,不明,
2024,なにわ男子,アイドル,男性グループ,
2024,ゆず,不明,不明,
2024,イルカ,不明,不明,
2024,ゴールデンボンバー,ロック/バンド,バンド,
2024,ジェジュン,ソロシンガー,男性ソロ,
2024,ダイアモンド🔯ユカイ×King & Prince,不明,不明,
2024,マカロニえんぴつ,ロック/バンド,バンド,
2024,三代目 J SOUL BROTERS,不明,不明,
2024,三代目 J SOUL BROTHERS from EXILE TRIBE,J-POP,グループ,2010
2024,三山ひろし,不明,不明,
2024,三浦大知,不明,不明,
2024,乃木坂46,アイドル,女性グループ,
2024,南こうせつ,不明,不明,
2024,坂本冬美,不明,不明,
2024,大塚愛,ロック/バンド,バンド,
2024,大森元貴、SAKURA,不明,不明,
2024,天童よしみ,不明,不明,
2024,屋比久知奈,不明,不明,
2024,屋比久知奈＆尾上松也,不明,不明,
2024,山内惠介,不明,不明,
2024,新しい学校のリーダーズ,J-POP,グループ,
2024,新浜レオン,不明,不明,
2024,日向坂46,アイドル,女性グループ,
2024,星野源,ロック/バンド,バンド,
2024,有吉弘行、橋本環奈、伊藤沙莉,不明,不明,
2024,有吉弘行、橋本環奈、伊藤沙莉、 花田ゆういちろう、ながたまや、秋元杏月、 佐久本和夢、じゃじゃまる、ぴっころ、ぽろり、 スプー、みもも、やころ、ルチータ,不明,不明,
2024,木村昴,不明,不明,
2024,東京スカパラダイスオーケストラ,ロック/バンド,バンド,
2024,椎名林檎ともも,不明,不明,
2024,櫻坂46,アイドル,女性グループ,
2024,水森かおり,不明,不明,
2024,氷川きよし,不明,不明,
2024,玉置浩二,ロック/バンド,バンド,
2024,田島貴男（Original Love）,不明,不明,
2024,由薫,不明,不明,
2024,石川さゆり,不明,不明,
2024,福山雅治,不明,不明,
2024,竹下景子・武田鉄矢・田中健・松崎しげる,不明,不明,
2024,米津玄師,不明,不明,
2024,紅白出演者有志,不明,不明,
2024,純烈,J-POP,グループ,
2024,緑黄色社会,ロック/バンド,バンド,
2024,藤井隆,不明,不明,
2024,藤井風,不明,不明,
2024,西野カナ,ソロシンガー,女性ソロ,
2024,郷ひろみ,ソロシンガー,男性ソロ,
2024,髙橋真梨子,不明,不明,
2024,齊藤京子×佐野勇斗,不明,不明,
